point,min,state
547,0.30594810039178366,MA
548,0.30594810039178366,MA
550,0.9371368426044794,MA
551,0.9371368426044794,MA
554,0.5096042907302534,MA
555,0.5096042907302534,MA
556,0.3627722632393377,MA
557,0.3627722632393377,MA
560,0.3412362565903417,MA
561,0.3412362565903417,MA
578,0.09255282917274471,MA
579,0.09255282917274471,MA
600,0.07879271082435702,MA
601,0.07879271082435702,MA
607,0.18420482147953177,MA
608,0.18420482147953177,MA
610,0.13262110146995088,MA
611,0.158548436925737,MA
612,0.13262110146995088,MA
613,0.0720684968813748,MA
614,0.0720684968813748,MA
615,0.0407154701602961,MA
616,0.04403216984173877,MA
617,0.0407154701602961,MA
618,0.1053690494597682,MA
619,0.2970182074555823,MA
620,0.2970182074555823,MA
627,0.4288782761742001,MA
628,0.240862544749363,MA
629,0.240862544749363,MA
636,0.32510965471930503,MA
637,0.32510965471930503,MA
638,0.138166264190153,MA
639,0.138166264190153,MA
640,0.1529887231455666,MA
650,0.5965673586951701,MA
651,0.029840031013662806,MA
652,0.029840031013662806,MA
653,0.04938038580026204,MA
654,0.0272181185626455,MA
655,0.01694426389748236,MA
656,0.01694426389748236,MA
661,0.2226442791989658,MA
662,0.2226442791989658,MA
