"","species","year","score","bPrime","fPrime","b_bmsy","f_fmsy","basis","gapfilled"
"967","skipjack tuna",1986,0.9120058732,0.96,0.950006117916667,0.768,1.133328439,"F_Fmsy, B_Bmsy",0
"968","skipjack tuna",1987,0.287747511808333,0.815,0.353064431666667,0.652,1.22421512133333,"F_Fmsy, B_Bmsy",0
"969","skipjack tuna",1988,1,1,1,0.838,1.13200057133333,"F_Fmsy, B_Bmsy",0
"970","skipjack tuna",1989,1,1,1,1.1,0.942927791,"F_Fmsy, B_Bmsy",0
"971","skipjack tuna",1990,0.983333333333333,0.983333333333333,1,1.24,0.773030756666667,"F_Fmsy, B_Bmsy",0
"972","skipjack tuna",1991,0.945833333333333,0.945833333333333,1,1.33,0.738386841666667,"F_Fmsy, B_Bmsy",0
"973","skipjack tuna",1992,1,1,1,1.2,0.750058512666667,"F_Fmsy, B_Bmsy",0
"974","skipjack tuna",1993,0.995833333333333,0.995833333333333,1,1.21,0.818358986333333,"F_Fmsy, B_Bmsy",0
"975","skipjack tuna",1994,1,1,1,1.13,0.834643072666667,"F_Fmsy, B_Bmsy",0
"976","skipjack tuna",1995,1,1,1,1.16,0.769329755,"F_Fmsy, B_Bmsy",0
"977","skipjack tuna",1996,0.920833333333334,0.920833333333334,1,1.39,0.688366992666667,"F_Fmsy, B_Bmsy",0
"978","skipjack tuna",1997,0.919824939034091,0.929166666666667,0.989946122727273,1.37,0.651152588,"F_Fmsy, B_Bmsy",0
"979","skipjack tuna",1998,0.970833333333333,0.970833333333333,1,1.27,0.693745213666667,"F_Fmsy, B_Bmsy",0
"980","skipjack tuna",1999,0.970833333333333,0.970833333333333,1,1.27,0.711192086,"F_Fmsy, B_Bmsy",0
"981","skipjack tuna",2000,0.95,0.95,1,1.32,0.701330026333333,"F_Fmsy, B_Bmsy",0
"982","skipjack tuna",2001,0.958333333333333,0.958333333333333,1,1.3,0.715054862666667,"F_Fmsy, B_Bmsy",0
"983","skipjack tuna",2002,0.9875,0.9875,1,1.23,0.673076531333333,"F_Fmsy, B_Bmsy",0
"984","skipjack tuna",2003,0.860260362272727,0.9,0.955844846969697,1.44,0.621143465333333,"F_Fmsy, B_Bmsy",0
"985","skipjack tuna",2004,0.799152180839646,0.895833333333333,0.892076853030303,1.45,0.565027630666667,"F_Fmsy, B_Bmsy",0
"986","skipjack tuna",2005,0.848740209722222,0.916666666666667,0.925898410606061,1.4,0.594790601333333,"F_Fmsy, B_Bmsy",0
"987","skipjack tuna",2006,0.890154251565656,0.933333333333333,0.953736698106061,1.36,0.619288294333333,"F_Fmsy, B_Bmsy",0
"988","skipjack tuna",2007,0.876289492992424,0.925,0.947339992424242,1.38,0.613659193333333,"F_Fmsy, B_Bmsy",0
"989","skipjack tuna",2008,0.808421189065657,0.908333333333333,0.890004978787879,1.42,0.563204381333333,"F_Fmsy, B_Bmsy",0
"990","skipjack tuna",2009,0.750256091788195,0.870833333333333,0.861538095833333,1.51,0.538153524333333,"F_Fmsy, B_Bmsy",0
"991","skipjack tuna",2010,0.740057718519571,0.891666666666667,0.829971273106061,1.46,0.510374720333333,"F_Fmsy, B_Bmsy",0
"992","skipjack tuna",2011,0.790024318986742,0.875,0.902884935984848,1.5,0.574538743666667,"F_Fmsy, B_Bmsy",0
"993","skipjack tuna",2012,0.951061800381944,0.954166666666667,0.996745991666667,1.31,0.657136472666667,"F_Fmsy, B_Bmsy",0
"994","skipjack tuna",2013,0.993255749242424,1,0.993255749242424,1.2,0.654065059333333,"F_Fmsy, B_Bmsy",0
"995","skipjack tuna",2014,0.9625,0.9625,0.993255749242424,1.29,0.654065059333333,"B_Bmsy only",0
"996","skipjack tuna",2015,0.9625,0.9625,0.993255749242424,1.29,0.654065059333333,"B_Bmsy only",1
"997","skipjack tuna",2016,0.9625,0.9625,0.993255749242424,1.29,0.654065059333333,"B_Bmsy only",1
"998","spiny dogfish shark",1980,0.887302140416667,0.887302140416667,0.788686040909091,1.470474863,0.474043716,"B_Bmsy only",1
"999","spiny dogfish shark",1981,0.887302140416667,0.887302140416667,0.788686040909091,1.470474863,0.474043716,"B_Bmsy only",1
"1000","spiny dogfish shark",1982,0.887302140416667,0.887302140416667,0.788686040909091,1.470474863,0.474043716,"B_Bmsy only",1
"1001","spiny dogfish shark",1983,0.887302140416667,0.887302140416667,0.788686040909091,1.470474863,0.474043716,"B_Bmsy only",1
"1002","spiny dogfish shark",1984,0.887302140416667,0.887302140416667,0.788686040909091,1.470474863,0.474043716,"B_Bmsy only",1
"1003","spiny dogfish shark",1985,0.887302140416667,0.887302140416667,0.788686040909091,1.470474863,0.474043716,"B_Bmsy only",1
"1004","spiny dogfish shark",1986,0.887302140416667,0.887302140416667,0.788686040909091,1.470474863,0.474043716,"B_Bmsy only",1
"1005","spiny dogfish shark",1987,0.887302140416667,0.887302140416667,0.788686040909091,1.470474863,0.474043716,"B_Bmsy only",1
"1006","spiny dogfish shark",1988,0.887302140416667,0.887302140416667,0.788686040909091,1.470474863,0.474043716,"B_Bmsy only",1
"1007","spiny dogfish shark",1989,0.887302140416667,0.887302140416667,0.788686040909091,1.470474863,0.474043716,"B_Bmsy only",1
"1008","spiny dogfish shark",1990,0.887302140416667,0.887302140416667,0.788686040909091,1.470474863,0.474043716,"B_Bmsy only",1
"1009","spiny dogfish shark",1991,0.887302140416667,0.887302140416667,0.788686040909091,1.470474863,0.474043716,"B_Bmsy only",0
"1010","spiny dogfish shark",1992,0.79471565125,0.79471565125,0.788686040909091,1.692682437,0.474043716,"B_Bmsy only",0
"1011","spiny dogfish shark",1993,0.729153831251986,0.924517226666667,0.788686040909091,1.381158656,0.474043716,"F_Fmsy, B_Bmsy",0
"1012","spiny dogfish shark",1994,1,1,1,1.168524936,0.800546448,"F_Fmsy, B_Bmsy",0
"1013","spiny dogfish shark",1995,0.845286885416666,1,0.845286885416666,0.836622972,1.32377049166667,"F_Fmsy, B_Bmsy",0
"1014","spiny dogfish shark",1996,0.243114237105907,0.94690121,0.256747202916667,0.757520968,1.65300546433333,"F_Fmsy, B_Bmsy",0
"1015","spiny dogfish shark",1997,0.0331232658664501,0.8953201125,0.036996003333333,0.71625609,1.69125683066667,"F_Fmsy, B_Bmsy",0
"1016","spiny dogfish shark",1998,0,0.7177094325,0,0.574167546,1.37568306,"F_Fmsy, B_Bmsy",0
"1017","spiny dogfish shark",1999,0,0.406661205,0,0.325328964,1.22267759566667,"F_Fmsy, B_Bmsy",0
"1018","spiny dogfish shark",2000,0,0.41247614375,0,0.329980915,1.13251366133333,"F_Fmsy, B_Bmsy",0
"1019","spiny dogfish shark",2001,0,0.48302445875,0,0.386419567,1.02049180366667,"F_Fmsy, B_Bmsy",0
"1020","spiny dogfish shark",2002,0,0.50885816875,0,0.407086535,0.751366120333333,"F_Fmsy, B_Bmsy",0
"1021","spiny dogfish shark",2003,0,0.45810105,0,0.36648084,0.581967213,"F_Fmsy, B_Bmsy",0
"1022","spiny dogfish shark",2004,0,0.4208179525,0,0.336654362,0.603825136333333,"F_Fmsy, B_Bmsy",0
"1023","spiny dogfish shark",2005,0,0.37447108375,0,0.299576867,1.10245901633333,"F_Fmsy, B_Bmsy",0
"1024","spiny dogfish shark",2006,0.524307274260771,0.83323916375,0.629239835416667,0.666591331,1.05191256833333,"F_Fmsy, B_Bmsy",0
"1025","spiny dogfish shark",2007,1,1,1,0.887392647,0.942622951,"F_Fmsy, B_Bmsy",0
"1026","spiny dogfish shark",2008,0.718455444647351,0.990922103333333,0.725037257954546,1.221786952,0.418032787,"F_Fmsy, B_Bmsy",0
"1027","spiny dogfish shark",2009,0.697093889772727,1,0.697093889772727,1.024910853,0.393442623,"F_Fmsy, B_Bmsy",0
"1028","spiny dogfish shark",2010,0.735904123106061,1,0.735904123106061,1.029995982,0.427595628333333,"F_Fmsy, B_Bmsy",0
"1029","spiny dogfish shark",2011,0.740561351136364,1,0.740561351136364,1.063576666,0.431693989,"F_Fmsy, B_Bmsy",0
"1030","spiny dogfish shark",2012,0.698720257985065,0.935655332916667,0.746770988636364,1.354427201,0.43715847,"F_Fmsy, B_Bmsy",0
"1031","spiny dogfish shark",2013,0.760190422132241,0.94709164125,0.802657725,1.326980061,0.486338798,"F_Fmsy, B_Bmsy",0
"1032","spiny dogfish shark",2014,0.760190422132241,0.94709164125,0.802657725,1.326980061,0.486338798,"F_Fmsy, B_Bmsy",1
"1033","spiny dogfish shark",2015,0.990499254924243,1,0.990499254924243,0.872614384,0.651639344333333,"F_Fmsy, B_Bmsy",0
"1034","spiny dogfish shark",2016,0.990499254924243,1,0.990499254924243,0.872614384,0.651639344333333,"F_Fmsy, B_Bmsy",1
"1035","striped bass",1980,0.08565902125,0.08565902125,0,0.068527217,2.46095238066667,"B_Bmsy only",1
"1036","striped bass",1981,0.08565902125,0.08565902125,0,0.068527217,2.46095238066667,"B_Bmsy only",1
"1037","striped bass",1982,0.08565902125,0.08565902125,0,0.068527217,2.46095238066667,"B_Bmsy only",0
"1038","striped bass",1983,0.07046145375,0.07046145375,0,0.056369163,2.46095238066667,"B_Bmsy only",0
"1039","striped bass",1984,0,0.079269135,0,0.063415308,2.46095238066667,"F_Fmsy, B_Bmsy",0
"1040","striped bass",1985,0,0.09567560125,0,0.076540481,0.872380952333334,"F_Fmsy, B_Bmsy",0
"1041","striped bass",1986,0,0.10016579125,0,0.080132633,0.702666666666667,"F_Fmsy, B_Bmsy",0
"1042","striped bass",1987,0,0.1215805475,0,0.097264438,0.413333333333334,"F_Fmsy, B_Bmsy",0
"1043","striped bass",1988,0,0.17788063,0,0.142304504,0.290476190333334,"F_Fmsy, B_Bmsy",0
"1044","striped bass",1989,0,0.29531638625,0,0.236253109,0.247619047666667,"F_Fmsy, B_Bmsy",0
"1045","striped bass",1990,0,0.37303122375,0,0.298424979,0.347047619,"F_Fmsy, B_Bmsy",0
"1046","striped bass",1991,0.0870334651835575,0.454200055,0.191619230833333,0.363360044,0.391238095333334,"F_Fmsy, B_Bmsy",0
"1047","striped bass",1992,0.314061886440956,0.56818181875,0.552748919583333,0.454545455,0.406285714333334,"F_Fmsy, B_Bmsy",0
"1048","striped bass",1993,0.681617503999317,0.69079856375,0.986709497916666,0.552638851,0.386095238333334,"F_Fmsy, B_Bmsy",0
"1049","striped bass",1994,0.79959933625,0.79959933625,1,0.639679469,0.416190476333334,"F_Fmsy, B_Bmsy",0
"1050","striped bass",1995,0.862987012878788,1,0.862987012878788,0.801326333,0.539428571333334,"F_Fmsy, B_Bmsy",0
"1051","striped bass",1996,0.943722943560606,1,0.943722943560606,0.917380492,0.610476190333334,"F_Fmsy, B_Bmsy",0
"1052","striped bass",1997,1,1,1,0.94224924,0.784761904666667,"F_Fmsy, B_Bmsy",0
"1053","striped bass",1998,1,1,1,0.827576679,0.862857143,"F_Fmsy, B_Bmsy",0
"1054","striped bass",1999,1,1,1,0.838629456,0.914285714333334,"F_Fmsy, B_Bmsy",0
"1055","striped bass",2000,1,1,1,0.985078751,0.910476190333334,"F_Fmsy, B_Bmsy",0
"1056","striped bass",2001,1,1,1,0.986460348,0.918095238,"F_Fmsy, B_Bmsy",0
"1057","striped bass",2002,1,1,1,1.092843327,0.956190476333334,"F_Fmsy, B_Bmsy",0
"1058","striped bass",2003,1,1,1,1.124620061,0.971428571666667,"F_Fmsy, B_Bmsy",0
"1059","striped bass",2004,1,1,1,1.095606521,1.07047619066667,"F_Fmsy, B_Bmsy",0
"1060","striped bass",2005,0.995238095,1,0.995238095,1.10113291,1.203809524,"F_Fmsy, B_Bmsy",0
"1061","striped bass",2006,0.809523809166666,1,0.809523809166666,1.025145068,1.35238095266667,"F_Fmsy, B_Bmsy",0
"1062","striped bass",2007,0.778571428333333,1,0.778571428333333,0.993368334,1.37714285733333,"F_Fmsy, B_Bmsy",0
"1063","striped bass",2008,0.761904761666666,1,0.761904761666666,0.965736391,1.39047619066667,"F_Fmsy, B_Bmsy",0
"1064","striped bass",2009,0.92380952375,1,0.92380952375,0.938104449,1.260952381,"F_Fmsy, B_Bmsy",0
"1065","striped bass",2010,1,1,1,0.910472506,1.182857143,"F_Fmsy, B_Bmsy",0
"1066","striped bass",2011,1,1,1,0.906327715,1.16761904766667,"F_Fmsy, B_Bmsy",0
"1067","striped bass",2012,1,1,1,0.849682233,1.15428571433333,"F_Fmsy, B_Bmsy",0
"1068","striped bass",2013,1,1,1,0.849682233,1.15428571433333,"F_Fmsy, B_Bmsy",1
"1069","striped bass",2014,1,1,1,0.849682233,1.15428571433333,"F_Fmsy, B_Bmsy",1
"1070","striped bass",2015,1,1,1,0.849682233,1.15428571433333,"F_Fmsy, B_Bmsy",1
"1071","striped bass",2016,1,1,1,0.849682233,1.15428571433333,"F_Fmsy, B_Bmsy",1
"1072","summer flounder",1980,0.48350001625,0.48350001625,0,0.386800013,3.294498382,"B_Bmsy only",1
"1073","summer flounder",1981,0.48350001625,0.48350001625,0,0.386800013,3.294498382,"B_Bmsy only",1
"1074","summer flounder",1982,0.48350001625,0.48350001625,0,0.386800013,3.294498382,"B_Bmsy only",0
"1075","summer flounder",1983,0.45883819,0.45883819,0,0.367070552,3.294498382,"B_Bmsy only",0
"1076","summer flounder",1984,0,0.3675633875,0,0.29405071,3.294498382,"F_Fmsy, B_Bmsy",0
"1077","summer flounder",1985,0,0.363877135,0,0.291101708,3.653721683,"F_Fmsy, B_Bmsy",0
"1078","summer flounder",1986,0,0.36157322875,0,0.289258583,3.93743257833333,"F_Fmsy, B_Bmsy",0
"1079","summer flounder",1987,0,0.37263198375,0,0.298105587,3.88349514566667,"F_Fmsy, B_Bmsy",0
"1080","summer flounder",1988,0,0.19879716,0,0.159037728,4.36461704433333,"F_Fmsy, B_Bmsy",0
"1081","summer flounder",1989,0,0.108063275,0,0.08645062,4.300970874,"F_Fmsy, B_Bmsy",0
"1082","summer flounder",1990,0,0.18343109875,0,0.146744879,4.028047465,"F_Fmsy, B_Bmsy",0
"1083","summer flounder",1991,0,0.22291806875,0,0.178334455,3.47896440133333,"F_Fmsy, B_Bmsy",0
"1084","summer flounder",1992,0,0.22614354,0,0.180914832,3.259978425,"F_Fmsy, B_Bmsy",0
"1085","summer flounder",1993,0,0.25178703125,0,0.201429625,3.35382955766667,"F_Fmsy, B_Bmsy",0
"1086","summer flounder",1994,0,0.2725221975,0,0.218017758,3.203883495,"F_Fmsy, B_Bmsy",0
"1087","summer flounder",1995,0,0.3480703275,0,0.278456262,3.97303128366667,"F_Fmsy, B_Bmsy",0
"1088","summer flounder",1996,0,0.44485447375,0,0.355883579,4.40453074433333,"F_Fmsy, B_Bmsy",0
"1089","summer flounder",1997,0,0.49403788875,0,0.395230311,4.34304207133333,"F_Fmsy, B_Bmsy",0
"1090","summer flounder",1998,0,0.51429224,0,0.411433792,3.269687163,"F_Fmsy, B_Bmsy",0
"1091","summer flounder",1999,0,0.55277751125,0,0.442222009,2.390507012,"F_Fmsy, B_Bmsy",0
"1092","summer flounder",2000,0,0.6825576175,0,0.546046094,2.089536138,"F_Fmsy, B_Bmsy",0
"1093","summer flounder",2001,0,0.7838694425,0,0.627095554,1.78209277233333,"F_Fmsy, B_Bmsy",0
"1094","summer flounder",2002,0.0786524269517272,0.8937157425,0.08800608875,0.714972594,1.64617044233333,"F_Fmsy, B_Bmsy",0
"1095","summer flounder",2003,0.67286947125,1,0.67286947125,0.807080809,1.461704423,"F_Fmsy, B_Bmsy",0
"1096","summer flounder",2004,0.620799350733777,0.97262958,0.6382690425,0.778103664,1.41639697933333,"F_Fmsy, B_Bmsy",0
"1097","summer flounder",2005,0.357702815063073,0.90892153125,0.393546420416667,0.727137225,1.442286947,"F_Fmsy, B_Bmsy",0
"1098","summer flounder",2006,0.498889713402213,0.92512901875,0.539265014166667,0.740103215,1.36893203866667,"F_Fmsy, B_Bmsy",0
"1099","summer flounder",2007,0.612892832586532,0.8990848475,0.681685198333334,0.719267878,1.185544768,"F_Fmsy, B_Bmsy",0
"1100","summer flounder",2008,0.742672349173309,0.89688111,0.828061089583333,0.717504888,1.06256742166667,"F_Fmsy, B_Bmsy",0
"1101","summer flounder",2009,0.875952675488251,0.93234125125,0.93951938125,0.745873001,1.067961165,"F_Fmsy, B_Bmsy",0
"1102","summer flounder",2010,0.82935993451591,0.95159390375,0.871548179583334,0.761275123,1.173678533,"F_Fmsy, B_Bmsy",0
"1103","summer flounder",2011,0.54493219271517,0.908841395,0.59958997875,0.727073116,1.27723840366667,"F_Fmsy, B_Bmsy",0
"1104","summer flounder",2012,0.539586018136685,0.90838061375,0.59400873375,0.726704491,1.28047464966667,"F_Fmsy, B_Bmsy",0
"1105","summer flounder",2013,0.315699309303456,0.8318908875,0.379496054166667,0.66551271,1.24811219,"F_Fmsy, B_Bmsy",0
"1106","summer flounder",2014,0.338726505038832,0.80783008,0.41930415,0.646264064,1.15210356,"F_Fmsy, B_Bmsy",0
"1107","summer flounder",2015,0.338726505038832,0.80783008,0.41930415,0.646264064,1.15210356,"F_Fmsy, B_Bmsy",1
"1108","summer flounder",2016,0.338726505038832,0.80783008,0.41930415,0.646264064,1.15210356,"F_Fmsy, B_Bmsy",1
"1109","swordfish",1980,0.741243801006944,0.841666666666667,0.880685704166667,1.58,0.555003419666667,"F_Fmsy, B_Bmsy",0
"1110","swordfish",1981,0.773901020126263,0.866666666666667,0.892962715530303,1.52,0.565807189666667,"F_Fmsy, B_Bmsy",0
"1111","swordfish",1982,0.812972917673611,0.870833333333333,0.933557417424242,1.51,0.601530527333333,"F_Fmsy, B_Bmsy",0
"1112","swordfish",1983,0.864937543488005,0.891666666666667,0.970023413257576,1.46,0.633620603666667,"F_Fmsy, B_Bmsy",0
"1113","swordfish",1984,0.9125,0.9125,1,1.41,0.675496911333333,"F_Fmsy, B_Bmsy",0
"1114","swordfish",1985,0.920833333333334,0.920833333333334,1,1.39,0.714217227333333,"F_Fmsy, B_Bmsy",0
"1115","swordfish",1986,0.9375,0.9375,1,1.35,0.806655023,"F_Fmsy, B_Bmsy",0
"1116","swordfish",1987,0.975,0.975,1,1.26,0.976599594666667,"F_Fmsy, B_Bmsy",0
"1117","swordfish",1988,1,1,1,1.15,1.13822393633333,"F_Fmsy, B_Bmsy",0
"1118","swordfish",1989,0.995868654583333,1,0.995868654583333,1.06,1.20330507633333,"F_Fmsy, B_Bmsy",0
"1119","swordfish",1990,1,1,1,1,1.19416132766667,"F_Fmsy, B_Bmsy",0
"1120","swordfish",1991,1,1,1,0.969,1.154767315,"F_Fmsy, B_Bmsy",0
"1121","swordfish",1992,1,1,1,0.949,1.151245699,"F_Fmsy, B_Bmsy",0
"1122","swordfish",1993,0.98740232375,1,0.98740232375,0.921,1.210078141,"F_Fmsy, B_Bmsy",0
"1123","swordfish",1994,0.91446573,1,0.91446573,0.872,1.268427416,"F_Fmsy, B_Bmsy",0
"1124","swordfish",1995,0.79588359875,1,0.79588359875,0.839,1.363293121,"F_Fmsy, B_Bmsy",0
"1125","swordfish",1996,0.665416264754167,0.9775,0.680732751666667,0.782,1.39541379866667,"F_Fmsy, B_Bmsy",0
"1126","swordfish",1997,0.505755718792708,0.9325,0.542365382083333,0.746,1.38610769433333,"F_Fmsy, B_Bmsy",0
"1127","swordfish",1998,0.596744983073958,0.92875,0.642524880833333,0.743,1.29598009533333,"F_Fmsy, B_Bmsy",0
"1128","swordfish",1999,0.748524320285937,0.93875,0.79736279125,0.751,1.19877643366667,"F_Fmsy, B_Bmsy",0
"1129","swordfish",2000,0.92113856475,0.96375,0.9557858,0.771,1.13870469333333,"F_Fmsy, B_Bmsy",0
"1130","swordfish",2001,0.99375,0.99375,1,0.795,1.045049329,"F_Fmsy, B_Bmsy",0
"1131","swordfish",2002,1,1,1,0.844,0.947784345666667,"F_Fmsy, B_Bmsy",0
"1132","swordfish",2003,1,1,1,0.902,0.891853195,"F_Fmsy, B_Bmsy",0
"1133","swordfish",2004,1,1,1,0.935,0.903304858666667,"F_Fmsy, B_Bmsy",0
"1134","swordfish",2005,1,1,1,0.957,0.942669989,"F_Fmsy, B_Bmsy",0
"1135","swordfish",2006,1,1,1,0.975,0.921924437666667,"F_Fmsy, B_Bmsy",0
"1136","swordfish",2007,1,1,1,1.01,0.901095906333333,"F_Fmsy, B_Bmsy",0
"1137","swordfish",2008,1,1,1,1.03,0.843376209666667,"F_Fmsy, B_Bmsy",0
"1138","swordfish",2009,1,1,1,1.07,0.831896859666667,"F_Fmsy, B_Bmsy",0
"1139","swordfish",2010,1,1,1,1.09,0.793352359,"F_Fmsy, B_Bmsy",0
"1140","swordfish",2011,1,1,1,1.12,0.804518257333333,"F_Fmsy, B_Bmsy",0
"1141","swordfish",2012,1,1,1,1.14,0.824919967666667,"F_Fmsy, B_Bmsy",0
"1142","swordfish",2013,1,1,1,1.14,0.824919967666667,"F_Fmsy, B_Bmsy",1
"1143","swordfish",2014,1,1,1,1.14,0.824919967666667,"F_Fmsy, B_Bmsy",1
"1144","swordfish",2015,1,1,1,1.14,0.824919967666667,"F_Fmsy, B_Bmsy",1
"1145","swordfish",2016,1,1,1,1.14,0.824919967666667,"F_Fmsy, B_Bmsy",1
"1146","weakfish",1980,0.321102269583333,0.321102269583333,NA,2.829354553,NA,"B_Bmsy only",1
"1147","weakfish",1981,0.321102269583333,0.321102269583333,NA,2.829354553,NA,"B_Bmsy only",0
"1148","weakfish",1982,0.701787995,0.701787995,NA,1.915708812,NA,"B_Bmsy only",0
"1149","weakfish",1983,0.836870026666667,0.836870026666667,NA,1.591511936,NA,"B_Bmsy only",0
"1150","weakfish",1984,1,1,NA,1.129776992,NA,"B_Bmsy only",0
"1151","weakfish",1985,0.984232242916667,0.984232242916667,NA,1.237842617,NA,"B_Bmsy only",0
"1152","weakfish",1986,0.939204899166667,0.939204899166667,NA,1.345908242,NA,"B_Bmsy only",0
"1153","weakfish",1987,0.9965124275,0.9965124275,NA,1.208370174,NA,"B_Bmsy only",0
"1154","weakfish",1988,1,1,NA,0.973573043,NA,"B_Bmsy only",0
"1155","weakfish",1989,0.72698693375,0.72698693375,NA,0.581589547,NA,"B_Bmsy only",0
"1156","weakfish",1990,0.48629531375,0.48629531375,NA,0.389036251,NA,"B_Bmsy only",0
"1157","weakfish",1991,0.62628942,0.62628942,NA,0.501031536,NA,"B_Bmsy only",0
"1158","weakfish",1992,0.68891836125,0.68891836125,NA,0.551134689,NA,"B_Bmsy only",0
"1159","weakfish",1993,0.84733274375,0.84733274375,NA,0.677866195,NA,"B_Bmsy only",0
"1160","weakfish",1994,1,1,NA,0.970625798,NA,"B_Bmsy only",0
"1161","weakfish",1995,0.931018109166667,0.931018109166667,NA,1.365556538,NA,"B_Bmsy only",0
"1162","weakfish",1996,0.906457739583333,0.906457739583333,NA,1.424501425,NA,"B_Bmsy only",0
"1163","weakfish",1997,1,1,NA,1.178897731,NA,"B_Bmsy only",0
"1164","weakfish",1998,1,1,NA,0.928381963,NA,"B_Bmsy only",0
"1165","weakfish",1999,1,1,NA,0.9175754,NA,"B_Bmsy only",0
"1166","weakfish",2000,1,1,NA,0.908733667,NA,"B_Bmsy only",0
"1167","weakfish",2001,0.88171726125,0.88171726125,NA,0.705373809,NA,"B_Bmsy only",0
"1168","weakfish",2002,0.55383633,0.55383633,NA,0.443069064,NA,"B_Bmsy only",0
"1169","weakfish",2003,0.32910895,0.32910895,NA,0.26328716,NA,"B_Bmsy only",0
"1170","weakfish",2004,0.40401807625,0.40401807625,NA,0.323214461,NA,"B_Bmsy only",0
"1171","weakfish",2005,0.36963355875,0.36963355875,NA,0.295706847,NA,"B_Bmsy only",0
"1172","weakfish",2006,0.28858434,0.28858434,NA,0.230867472,NA,"B_Bmsy only",0
"1173","weakfish",2007,0.20999115875,0.20999115875,NA,0.167992927,NA,"B_Bmsy only",0
"1174","weakfish",2008,0.16332645625,0.16332645625,NA,0.130661165,NA,"B_Bmsy only",0
"1175","weakfish",2009,0.16332645625,0.16332645625,NA,0.130661165,NA,"B_Bmsy only",1
"1176","weakfish",2010,0.16332645625,0.16332645625,NA,0.130661165,NA,"B_Bmsy only",1
"1177","weakfish",2011,0.16332645625,0.16332645625,NA,0.130661165,NA,"B_Bmsy only",1
"1178","weakfish",2012,0.16332645625,0.16332645625,NA,0.130661165,NA,"B_Bmsy only",1
"1179","weakfish",2013,0.16332645625,0.16332645625,NA,0.130661165,NA,"B_Bmsy only",1
"1180","weakfish",2014,0.16332645625,0.16332645625,NA,0.130661165,NA,"B_Bmsy only",1
"1181","weakfish",2015,0.16332645625,0.16332645625,NA,0.130661165,NA,"B_Bmsy only",1
"1182","weakfish",2016,0.16332645625,0.16332645625,NA,0.130661165,NA,"B_Bmsy only",1
"1183","white hake",1980,1,1,1,1.068940092,0.911347517666667,"F_Fmsy, B_Bmsy",0
"1184","white hake",1981,1,1,1,1.013671275,1.03368794333333,"F_Fmsy, B_Bmsy",0
"1185","white hake",1982,0.89317375875,1,0.89317375875,0.920061444,1.285460993,"F_Fmsy, B_Bmsy",0
"1186","white hake",1983,0.607269503333333,1,0.607269503333333,0.814101382,1.51418439733333,"F_Fmsy, B_Bmsy",0
"1187","white hake",1984,0,0.90453149,0,0.723625192,1.755319149,"F_Fmsy, B_Bmsy",0
"1188","white hake",1985,0,0.77841781875,0,0.622734255,2.04255319166667,"F_Fmsy, B_Bmsy",0
"1189","white hake",1986,0,0.64604454625,0,0.516835637,2.38829787266667,"F_Fmsy, B_Bmsy",0
"1190","white hake",1987,0,0.56513056875,0,0.452104455,2.79787234066667,"F_Fmsy, B_Bmsy",0
"1191","white hake",1988,0,0.526804915,0,0.421443932,3.090425532,"F_Fmsy, B_Bmsy",0
"1192","white hake",1989,0,0.49423963125,0,0.395391705,3.26063829766667,"F_Fmsy, B_Bmsy",0
"1193","white hake",1990,0,0.499769585,0,0.399815668,3.29964539,"F_Fmsy, B_Bmsy",0
"1194","white hake",1991,0,0.50299539125,0,0.402396313,3.19326241133333,"F_Fmsy, B_Bmsy",0
"1195","white hake",1992,0,0.53767281125,0,0.430138249,3.68794326266667,"F_Fmsy, B_Bmsy",0
"1196","white hake",1993,0,0.4550307225,0,0.364024578,4.46453900733333,"F_Fmsy, B_Bmsy",0
"1197","white hake",1994,0,0.35234255,0,0.28187404,4.79432624133333,"F_Fmsy, B_Bmsy",0
"1198","white hake",1995,0,0.3134024575,0,0.250721966,4.46631205666667,"F_Fmsy, B_Bmsy",0
"1199","white hake",1996,0,0.31428571375,0,0.251428571,3.52127659566667,"F_Fmsy, B_Bmsy",0
"1200","white hake",1997,0,0.31432411625,0,0.251459293,2.80673758866667,"F_Fmsy, B_Bmsy",0
"1201","white hake",1998,0,0.36259600625,0,0.290076805,2.13475177333333,"F_Fmsy, B_Bmsy",0
"1202","white hake",1999,0,0.3776113675,0,0.302089094,1.98758865266667,"F_Fmsy, B_Bmsy",0
"1203","white hake",2000,0,0.3677035325,0,0.294162826,2.115248227,"F_Fmsy, B_Bmsy",0
"1204","white hake",2001,0,0.41463133625,0,0.331705069,2.30851063833333,"F_Fmsy, B_Bmsy",0
"1205","white hake",2002,0,0.49239631375,0,0.393917051,2.07801418433333,"F_Fmsy, B_Bmsy",0
"1206","white hake",2003,0,0.5202764975,0,0.416221198,2.09574468066667,"F_Fmsy, B_Bmsy",0
"1207","white hake",2004,0,0.47123655875,0,0.376989247,1.92553191466667,"F_Fmsy, B_Bmsy",0
"1208","white hake",2005,0,0.41290322625,0,0.330322581,1.89539007066667,"F_Fmsy, B_Bmsy",0
"1209","white hake",2006,0,0.422427035,0,0.337941628,1.46808510633333,"F_Fmsy, B_Bmsy",0
"1210","white hake",2007,0,0.5269201225,0,0.421536098,1.10283687933333,"F_Fmsy, B_Bmsy",0
