"","rgn_id","area_km2","SID"
"2345",10,4395,193269
"2346",11,1119,193269
"2347",1,249,193630
"2348",2,47647,193630
"2349",3,19908,193630
"2350",4,38208,193630
"2351",5,1453,193630
"2352",6,8,193630
"2353",7,3331,193630
"2354",8,2675,193630
"2355",9,3,193630
"2356",10,4395,193630
"2357",11,1119,193630
"2358",1,199,193813
"2359",2,52,193813
"2360",4,30876,193813
"2361",5,1453,193813
"2362",8,375,193813
"2363",10,4395,193813
"2364",11,1119,193813
"2365",1,233,194341
"2366",2,21885,194341
"2367",3,9520,194341
"2368",4,38215,194341
"2369",5,1453,194341
"2370",7,3140,194341
"2371",8,2675,194341
"2372",10,4395,194341
"2373",11,1119,194341
"2374",1,55231,19488
"2375",2,16891,19488
"2376",3,39311,19488
"2377",4,42218,19488
"2378",5,1453,19488
"2379",6,4869,19488
"2380",7,3398,19488
"2381",8,2675,19488
"2382",9,180,19488
"2383",10,4395,19488
"2384",11,1119,19488
"2385",1,48106,194992
"2386",2,390,194992
"2387",4,504,194992
"2388",1,22605,194993
"2389",2,21023,194993
"2390",3,15390,194993
"2391",4,42218,194993
"2392",5,1453,194993
"2393",7,3365,194993
"2394",8,2675,194993
"2395",10,4395,194993
"2396",11,1119,194993
"2397",1,105282,194995
"2398",2,49938,194995
"2399",3,59638,194995
"2400",4,42218,194995
"2401",5,1453,194995
"2402",6,6448,194995
"2403",7,3398,194995
"2404",8,2675,194995
"2405",9,180,194995
"2406",10,4395,194995
"2407",11,1119,194995
"2408",1,105282,194997
"2409",2,49938,194997
"2410",3,59638,194997
"2411",4,42218,194997
"2412",5,1453,194997
"2413",6,6675,194997
"2414",7,3398,194997
"2415",8,2675,194997
"2416",9,180,194997
"2417",10,4395,194997
"2418",11,1119,194997
"2419",1,59607,195001
"2420",2,16192,195001
"2421",4,9075,195001
"2422",1,105282,195038
"2423",2,49938,195038
"2424",3,59638,195038
"2425",4,42218,195038
"2426",5,1453,195038
"2427",6,6675,195038
"2428",7,3398,195038
"2429",8,2675,195038
"2430",9,180,195038
"2431",10,4395,195038
"2432",11,1119,195038
"2433",1,204,195075
"2434",2,19041,195075
"2435",3,566,195075
"2436",4,38208,195075
"2437",5,1453,195075
"2438",7,48,195075
"2439",8,2675,195075
"2440",10,4395,195075
"2441",11,1119,195075
"2442",1,105282,195091
"2443",2,49938,195091
"2444",3,59638,195091
"2445",4,42218,195091
"2446",5,1453,195091
"2447",6,6645,195091
"2448",7,3398,195091
"2449",8,2675,195091
"2450",9,180,195091
"2451",10,4395,195091
"2452",11,1119,195091
"2453",1,249,195098
"2454",2,47647,195098
"2455",3,51013,195098
"2456",4,38207,195098
"2457",5,1453,195098
"2458",6,6673,195098
"2459",7,3397,195098
"2460",8,2675,195098
"2461",9,180,195098
"2462",10,4393,195098
"2463",11,1119,195098
"2464",1,32145,195838
"2465",2,3147,195838
"2466",4,6533,195838
"2467",1,64953,195840
"2468",2,2853,195840
"2469",4,3317,195840
"2470",1,57895,195852
"2471",2,18572,195852
"2472",4,4108,195852
"2473",1,199,198558
"2474",2,7525,198558
"2475",3,57,198558
"2476",4,37859,198558
"2477",5,1453,198558
"2478",8,2576,198558
"2479",10,4395,198558
"2480",11,1119,198558
"2481",1,199,198561
"2482",2,4775,198561
"2483",4,37662,198561
"2484",5,1453,198561
"2485",8,1943,198561
"2486",10,4395,198561
"2487",11,1119,198561
"2488",1,98510,198566
"2489",2,35702,198566
"2490",4,6709,198566
"2491",1,105282,198571
"2492",2,49938,198571
"2493",3,59638,198571
"2494",4,42218,198571
"2495",5,1453,198571
"2496",6,6675,198571
"2497",7,3398,198571
"2498",8,2675,198571
"2499",9,180,198571
"2500",10,4395,198571
"2501",11,1119,198571
"2502",1,105244,198575
"2503",2,35997,198575
"2504",3,295,198575
"2505",4,19911,198575
"2506",8,1,198575
"2507",1,7368,198578
"2508",2,49835,198578
"2509",3,49841,198578
"2510",4,39993,198578
"2511",6,324,198578
"2512",7,1590,198578
"2513",8,1897,198578
"2514",10,1957,198578
"2515",11,234,198578
"2516",1,51397,198579
"2517",2,1080,198579
"2518",4,2986,198579
"2519",1,249,198581
"2520",2,47647,198581
"2521",3,6131,198581
"2522",4,38206,198581
"2523",5,1453,198581
"2524",7,759,198581
"2525",8,2675,198581
"2526",10,4395,198581
"2527",11,1119,198581
"2528",1,31514,198594
"2529",2,7786,198594
"2530",4,5460,198594
"2531",1,99973,198595
"2532",2,2294,198595
"2533",4,3081,198595
"2534",1,2705,198596
"2535",2,1339,198596
"2536",4,9703,198596
"2537",1,7883,198597
"2538",2,5360,198597
"2539",4,8552,198597
"2540",1,105026,198598
"2541",2,2292,198598
"2542",4,4013,198598
"2543",1,105282,198611
"2544",2,49938,198611
"2545",3,59638,198611
"2546",4,42218,198611
"2547",5,1453,198611
"2548",6,6675,198611
"2549",7,3398,198611
"2550",8,2675,198611
"2551",9,180,198611
"2552",10,4395,198611
"2553",11,1119,198611
"2554",1,105282,198612
"2555",2,49938,198612
"2556",3,59638,198612
"2557",4,42218,198612
"2558",5,1453,198612
"2559",6,6675,198612
"2560",7,3398,198612
"2561",8,2675,198612
"2562",9,180,198612
"2563",10,4395,198612
"2564",11,1119,198612
"2565",1,105282,198613
"2566",2,49938,198613
"2567",3,48302,198613
"2568",4,42218,198613
"2569",5,1453,198613
"2570",7,3305,198613
"2571",8,2675,198613
"2572",10,4393,198613
"2573",11,1119,198613
"2574",1,105282,198614
"2575",2,49938,198614
"2576",3,59638,198614
"2577",4,42218,198614
"2578",5,1453,198614
"2579",6,6675,198614
"2580",7,3398,198614
"2581",8,2675,198614
"2582",9,180,198614
"2583",10,4395,198614
"2584",11,1119,198614
"2585",1,105282,198615
"2586",2,49938,198615
"2587",3,59638,198615
"2588",4,42218,198615
"2589",5,1453,198615
"2590",6,6667,198615
"2591",7,3398,198615
"2592",8,2675,198615
"2593",9,180,198615
"2594",10,4395,198615
"2595",11,1119,198615
"2596",1,105282,198616
"2597",2,49938,198616
"2598",3,22430,198616
"2599",4,42218,198616
"2600",5,1453,198616
"2601",7,1605,198616
"2602",8,2675,198616
"2603",10,4395,198616
"2604",11,1092,198616
"2605",1,105282,198617
"2606",2,49938,198617
"2607",3,59638,198617
"2608",4,42218,198617
"2609",5,1453,198617
"2610",6,6673,198617
"2611",7,3398,198617
"2612",8,2675,198617
"2613",9,180,198617
"2614",10,4393,198617
"2615",11,1119,198617
"2616",1,105282,198618
"2617",2,49938,198618
"2618",3,59638,198618
"2619",4,42218,198618
"2620",5,1453,198618
"2621",6,6675,198618
"2622",7,3398,198618
"2623",8,2675,198618
"2624",9,180,198618
"2625",10,4395,198618
"2626",11,1119,198618
"2627",1,105282,198619
"2628",2,49938,198619
"2629",3,59638,198619
"2630",4,42218,198619
"2631",5,1453,198619
"2632",6,6675,198619
"2633",7,3398,198619
"2634",8,2675,198619
"2635",9,180,198619
"2636",10,4395,198619
"2637",11,1119,198619
"2638",1,105282,198620
"2639",2,49938,198620
"2640",3,59638,198620
"2641",4,42218,198620
"2642",5,1453,198620
"2643",6,6673,198620
"2644",7,3398,198620
"2645",8,2675,198620
"2646",9,180,198620
"2647",10,4393,198620
"2648",11,1119,198620
"2649",1,77719,198621
"2650",2,49938,198621
"2651",3,59638,198621
"2652",4,15093,198621
"2653",5,927,198621
"2654",6,6675,198621
"2655",7,3398,198621
"2656",8,2673,198621
"2657",9,180,198621
"2658",11,149,198621
"2659",1,290,198643
"2660",2,47931,198643
"2661",3,52879,198643
"2662",4,38803,198643
"2663",5,1453,198643
"2664",6,6672,198643
"2665",7,3398,198643
"2666",8,2675,198643
"2667",9,180,198643
"2668",10,4395,198643
"2669",11,1119,198643
"2670",1,105282,198650
"2671",2,49938,198650
"2672",3,59638,198650
"2673",4,42218,198650
"2674",5,1453,198650
"2675",6,6675,198650
"2676",7,3398,198650
"2677",8,2675,198650
"2678",9,180,198650
"2679",10,4395,198650
"2680",11,1119,198650
"2681",1,105282,198651
"2682",2,49938,198651
"2683",3,59638,198651
"2684",4,42218,198651
"2685",5,1453,198651
"2686",6,6675,198651
"2687",7,3398,198651
"2688",8,2675,198651
"2689",9,180,198651
"2690",10,4395,198651
"2691",11,1119,198651
"2692",1,8828,198652
"2693",2,3814,198652
"2694",4,8082,198652
"2695",1,105282,198675
"2696",2,49938,198675
"2697",3,59638,198675
"2698",4,42218,198675
"2699",5,1453,198675
"2700",6,6675,198675
"2701",7,3398,198675
"2702",8,2675,198675
"2703",9,180,198675
"2704",10,4395,198675
"2705",11,1119,198675
"2706",1,105282,198716
"2707",2,32340,198716
"2708",4,40773,198716
"2709",5,359,198716
"2710",10,3525,198716
"2711",11,63,198716
"2712",1,52300,198723
"2713",2,2283,198723
"2714",4,3640,198723
"2715",1,105282,198757
"2716",2,49938,198757
"2717",3,59638,198757
"2718",4,42218,198757
"2719",5,1453,198757
"2720",6,6675,198757
"2721",7,3398,198757
"2722",8,2675,198757
"2723",9,180,198757
"2724",10,4395,198757
"2725",11,1119,198757
"2726",1,104788,198762
"2727",2,9048,198762
"2728",4,4504,198762
"2729",1,11592,198775
"2730",2,15710,198775
"2731",4,12943,198775
"2732",1,105282,198921
"2733",2,38834,198921
"2734",3,264,198921
"2735",4,42218,198921
"2736",5,1453,198921
"2737",8,1182,198921
"2738",10,4395,198921
"2739",11,771,198921
"2740",1,50,19922686
"2741",2,47647,19922686
"2742",3,53021,19922686
"2743",4,23271,19922686
"2744",5,1453,19922686
"2745",6,6675,19922686
"2746",7,3398,19922686
"2747",8,2675,19922686
"2748",9,180,19922686
"2749",10,3273,19922686
"2750",11,1119,19922686
"2751",1,255,20661580
"2752",2,47647,20661580
"2753",3,53077,20661580
"2754",4,38214,20661580
"2755",5,1453,20661580
"2756",6,6675,20661580
"2757",7,3398,20661580
"2758",8,2675,20661580
"2759",9,180,20661580
"2760",10,4395,20661580
"2761",11,1119,20661580
"2762",1,249,20662958
"2763",2,47647,20662958
"2764",3,41380,20662958
"2765",4,38208,20662958
"2766",5,1453,20662958
"2767",6,3357,20662958
"2768",7,3398,20662958
"2769",8,2675,20662958
"2770",9,180,20662958
"2771",10,4395,20662958
"2772",11,1119,20662958
"2773",1,52823,20663855
"2774",2,49938,20663855
"2775",3,59638,20663855
"2776",4,42218,20663855
"2777",5,1453,20663855
"2778",6,6675,20663855
"2779",7,3398,20663855
"2780",8,2675,20663855
"2781",9,180,20663855
"2782",10,4395,20663855
"2783",11,1119,20663855
"2784",1,2250,20663917
"2785",2,2056,20663917
"2786",3,1957,20663917
"2787",4,2778,20663917
"2788",1,105282,20665551
"2789",2,44955,20665551
"2790",3,817,20665551
"2791",4,17959,20665551
"2792",1,255,20666166
"2793",2,47647,20666166
"2794",3,53020,20666166
"2795",4,38216,20666166
"2796",5,1453,20666166
"2797",6,6675,20666166
"2798",7,3398,20666166
"2799",8,2675,20666166
"2800",9,180,20666166
"2801",10,4395,20666166
"2802",11,1119,20666166
"2803",1,60681,20729
"2804",2,1,20729
"2805",4,38011,20729
"2806",5,1453,20729
"2807",10,4394,20729
"2808",11,644,20729
"2809",1,15340,20730
"2810",4,10025,20730
"2811",5,33,20730
"2812",10,1046,20730
"2813",1,60578,20733
"2814",4,33521,20733
"2815",5,1453,20733
"2816",10,4395,20733
"2817",11,446,20733
"2818",1,39783,20885921
"2819",1,105282,20885933
"2820",2,49938,20885933
"2821",3,59638,20885933
"2822",4,42218,20885933
"2823",5,1453,20885933
"2824",6,6675,20885933
"2825",7,3398,20885933
"2826",8,2675,20885933
"2827",9,180,20885933
"2828",10,4395,20885933
"2829",11,1119,20885933
"2830",1,102538,21101200
"2831",2,5147,21101200
"2832",4,978,21101200
"2833",1,98086,21108245
"2834",2,44639,21108245
"2835",3,7837,21108245
"2836",4,8091,21108245
"2837",1,52300,21110276
"2838",2,2283,21110276
"2839",3,2800,21110276
"2840",4,3621,21110276
"2841",1,15689,21112669
"2842",2,2010,21112669
"2843",1,75436,21112867
"2844",2,2426,21112867
"2845",4,152,21112867
"2846",1,105282,21112879
"2847",2,49428,21112879
"2848",3,6574,21112879
"2849",4,39992,21112879
"2850",8,1283,21112879
"2851",10,1260,21112879
"2852",1,52555,21112898
"2853",2,49938,21112898
"2854",3,59638,21112898
"2855",4,42218,21112898
"2856",5,1453,21112898
"2857",6,6675,21112898
"2858",7,3398,21112898
"2859",8,2675,21112898
"2860",9,180,21112898
"2861",10,4395,21112898
"2862",11,1119,21112898
"2863",1,105282,21113900
"2864",2,49938,21113900
"2865",3,42055,21113900
"2866",4,42218,21113900
"2867",5,1453,21113900
"2868",7,3168,21113900
"2869",8,2675,21113900
"2870",10,4395,21113900
"2871",11,1119,21113900
"2872",1,93917,21113904
"2873",2,320,21113904
"2874",4,1568,21113904
"2875",1,94924,21113907
"2876",2,508,21113907
"2877",4,1156,21113907
"2878",1,20999,21132418
"2879",1,105282,21132859
"2880",2,49938,21132859
"2881",3,58153,21132859
"2882",4,42218,21132859
"2883",5,1453,21132859
"2884",6,5663,21132859
"2885",7,3398,21132859
"2886",8,2675,21132859
"2887",9,180,21132859
"2888",10,4395,21132859
"2889",11,1119,21132859
"2890",1,52555,21132898
"2891",2,49938,21132898
"2892",3,59638,21132898
"2893",4,42218,21132898
"2894",5,1453,21132898
"2895",6,6674,21132898
"2896",7,3398,21132898
"2897",8,2675,21132898
"2898",9,180,21132898
"2899",10,4395,21132898
"2900",11,1119,21132898
"2901",1,661,21132928
"2902",4,921,21132928
"2903",1,100506,21856
"2904",2,1425,21856
"2905",4,5623,21856
"2906",1,105264,21857
"2907",2,38293,21857
"2908",3,790,21857
"2909",4,31745,21857
"2910",8,1587,21857
"2911",1,76652,21859
"2912",2,15446,21859
"2913",1,105282,21860
"2914",2,49938,21860
"2915",3,59638,21860
"2916",4,42218,21860
"2917",5,1453,21860
"2918",6,6675,21860
"2919",7,3398,21860
"2920",8,2675,21860
"2921",9,180,21860
"2922",10,4395,21860
"2923",11,1119,21860
"2924",1,249,222
"2925",2,47647,222
"2926",3,53020,222
"2927",4,38207,222
"2928",5,1453,222
"2929",6,6673,222
"2930",7,3398,222
"2931",8,2675,222
"2932",9,180,222
"2933",10,4393,222
"2934",11,1119,222
"2935",4,1,22679896
"2936",5,63,22679896
"2937",7,97,22679896
"2938",8,172,22679896
"2939",10,303,22679896
"2940",11,104,22679896
"2941",4,1,22679946
"2942",6,742,22679946
"2943",7,166,22679946
"2944",8,126,22679946
"2945",9,4,22679946
"2946",10,295,22679946
"2947",11,10,22679946
"2948",4,1,22680157
"2949",5,62,22680157
"2950",7,110,22680157
"2951",8,91,22680157
"2952",10,44,22680157
"2953",11,59,22680157
"2954",4,1,22680163
"2955",5,63,22680163
"2956",7,38,22680163
"2957",8,172,22680163
"2958",10,302,22680163
"2959",11,104,22680163
"2960",4,1,22680174
"2961",5,63,22680174
"2962",6,911,22680174
"2963",7,182,22680174
"2964",8,172,22680174
"2965",9,22,22680174
"2966",10,302,22680174
"2967",11,104,22680174
"2968",4,1,22680229
"2969",5,13,22680229
"2970",6,911,22680229
"2971",7,182,22680229
"2972",8,172,22680229
"2973",9,22,22680229
"2974",10,302,22680229
"2975",11,90,22680229
"2976",4,1,22680247
"2977",5,63,22680247
"2978",6,812,22680247
"2979",7,182,22680247
"2980",8,172,22680247
"2981",9,22,22680247
"2982",10,286,22680247
"2983",11,94,22680247
"2984",4,1,22680301
"2985",5,63,22680301
"2986",6,708,22680301
"2987",7,180,22680301
"2988",8,171,22680301
"2989",9,22,22680301
"2990",10,302,22680301
"2991",11,100,22680301
"2992",4,1,22680364
"2993",5,63,22680364
"2994",7,135,22680364
"2995",8,172,22680364
"2996",10,303,22680364
"2997",11,104,22680364
"2998",4,1,22680367
"2999",5,63,22680367
"3000",7,85,22680367
"3001",8,172,22680367
"3002",10,303,22680367
"3003",11,104,22680367
"3004",7,49,22680391
"3005",10,45,22680391
"3006",2,6535,22680398
"3007",3,33971,22680398
"3008",4,19038,22680398
"3009",5,1453,22680398
"3010",6,6675,22680398
"3011",7,3398,22680398
"3012",8,2675,22680398
"3013",9,180,22680398
"3014",10,4395,22680398
"3015",11,1119,22680398
"3016",4,1,22680402
"3017",5,63,22680402
"3018",6,707,22680402
"3019",7,178,22680402
"3020",8,91,22680402
"3021",9,22,22680402
"3022",10,301,22680402
"3023",11,22,22680402
"3024",1,644,22680409
"3025",2,7249,22680409
"3026",3,54737,22680409
"3027",4,33610,22680409
"3028",5,747,22680409
"3029",6,7517,22680409
"3030",7,3127,22680409
"3031",8,2446,22680409
"3032",9,199,22680409
"3033",10,3369,22680409
"3034",11,782,22680409
"3035",4,1,22680418
"3036",5,63,22680418
"3037",6,881,22680418
"3038",7,182,22680418
"3039",8,145,22680418
"3040",9,22,22680418
"3041",10,303,22680418
"3042",11,104,22680418
"3043",2,4836,22680423
"3044",3,22740,22680423
"3045",4,13992,22680423
"3046",5,1453,22680423
"3047",6,6676,22680423
"3048",7,3400,22680423
"3049",8,2675,22680423
"3050",9,180,22680423
"3051",10,4394,22680423
"3052",11,1119,22680423
"3053",4,1,22680455
"3054",5,63,22680455
"3055",6,881,22680455
"3056",7,182,22680455
"3057",8,171,22680455
"3058",9,22,22680455
"3059",10,302,22680455
"3060",11,104,22680455
"3061",2,5675,22680462
"3062",3,20910,22680462
"3063",4,15175,22680462
"3064",5,1516,22680462
"3065",6,7554,22680462
"3066",7,3582,22680462
"3067",8,2847,22680462
"3068",9,202,22680462
"3069",10,4697,22680462
"3070",11,1223,22680462
"3071",4,1,22680472
"3072",5,63,22680472
"3073",6,911,22680472
"3074",7,182,22680472
"3075",8,172,22680472
"3076",9,22,22680472
"3077",10,302,22680472
"3078",11,104,22680472
"3079",4,1,22680492
"3080",5,63,22680492
"3081",6,739,22680492
"3082",7,182,22680492
"3083",8,172,22680492
"3084",9,22,22680492
"3085",10,301,22680492
"3086",11,103,22680492
"3087",4,1,22689714
"3088",5,63,22689714
"3089",6,911,22689714
"3090",7,182,22689714
"3091",8,172,22689714
"3092",9,22,22689714
"3093",10,302,22689714
"3094",11,104,22689714
"3095",4,1,22693154
"3096",5,63,22693154
"3097",6,881,22693154
"3098",7,182,22693154
"3099",8,172,22693154
"3100",9,22,22693154
"3101",10,303,22693154
"3102",11,104,22693154
"3103",4,1,22693178
"3104",5,63,22693178
"3105",6,882,22693178
"3106",7,180,22693178
"3107",8,172,22693178
"3108",9,22,22693178
"3109",10,303,22693178
"3110",11,104,22693178
"3111",4,1,22693231
"3112",5,63,22693231
"3113",6,881,22693231
"3114",7,182,22693231
"3115",8,172,22693231
"3116",9,22,22693231
"3117",10,298,22693231
"3118",11,104,22693231
"3119",4,1,22693277
"3120",5,63,22693277
"3121",6,881,22693277
"3122",7,182,22693277
"3123",8,172,22693277
"3124",9,22,22693277
"3125",10,301,22693277
"3126",11,104,22693277
"3127",4,1,22693319
"3128",5,63,22693319
"3129",6,881,22693319
"3130",7,182,22693319
"3131",8,172,22693319
"3132",9,22,22693319
"3133",10,303,22693319
"3134",11,104,22693319
"3135",4,1,22693336
"3136",5,62,22693336
"3137",6,708,22693336
"3138",7,178,22693336
"3139",8,90,22693336
"3140",9,22,22693336
"3141",10,43,22693336
"3142",11,58,22693336
"3143",4,1,22693344
"3144",5,63,22693344
"3145",6,881,22693344
"3146",7,182,22693344
"3147",8,172,22693344
"3148",9,22,22693344
"3149",10,303,22693344
"3150",11,104,22693344
"3151",4,1,22693363
"3152",5,63,22693363
"3153",6,881,22693363
"3154",7,181,22693363
"3155",8,172,22693363
"3156",9,22,22693363
"3157",10,295,22693363
"3158",11,104,22693363
"3159",4,1,22693369
"3160",5,63,22693369
"3161",6,882,22693369
"3162",7,180,22693369
"3163",8,171,22693369
"3164",9,22,22693369
"3165",10,303,22693369
"3166",11,104,22693369
"3167",4,1,22693373
"3168",5,63,22693373
"3169",6,881,22693373
"3170",7,182,22693373
"3171",8,172,22693373
"3172",9,22,22693373
"3173",10,303,22693373
"3174",11,104,22693373
"3175",6,1,22693383
"3176",7,71,22693383
"3177",9,9,22693383
"3178",4,1,22693396
"3179",5,63,22693396
"3180",6,847,22693396
"3181",7,182,22693396
"3182",8,172,22693396
"3183",9,22,22693396
"3184",10,303,22693396
"3185",11,104,22693396
"3186",4,1,22693399
"3187",5,63,22693399
"3188",6,881,22693399
"3189",7,182,22693399
"3190",8,172,22693399
"3191",9,22,22693399
"3192",10,303,22693399
"3193",11,104,22693399
"3194",4,1,22693408
"3195",5,63,22693408
"3196",6,881,22693408
"3197",7,182,22693408
"3198",8,172,22693408
"3199",9,22,22693408
"3200",10,303,22693408
"3201",11,104,22693408
"3202",4,1,22693420
"3203",5,63,22693420
"3204",6,881,22693420
"3205",7,182,22693420
"3206",8,171,22693420
"3207",9,22,22693420
"3208",10,303,22693420
"3209",11,104,22693420
"3210",4,1,22693427
"3211",5,63,22693427
"3212",6,707,22693427
"3213",7,180,22693427
"3214",8,172,22693427
"3215",9,22,22693427
"3216",10,303,22693427
"3217",11,103,22693427
"3218",4,1,22693740
"3219",5,63,22693740
"3220",6,881,22693740
"3221",7,182,22693740
"3222",8,172,22693740
"3223",9,22,22693740
"3224",10,302,22693740
"3225",11,104,22693740
"3226",4,1,22693749
"3227",5,63,22693749
"3228",6,882,22693749
"3229",7,180,22693749
"3230",8,172,22693749
"3231",9,22,22693749
"3232",10,303,22693749
"3233",11,104,22693749
"3234",4,1,22693764
"3235",5,63,22693764
"3236",6,860,22693764
"3237",7,182,22693764
"3238",8,172,22693764
"3239",9,22,22693764
"3240",10,303,22693764
"3241",11,104,22693764
"3242",4,1,22693777
"3243",5,63,22693777
"3244",6,911,22693777
"3245",7,182,22693777
"3246",8,172,22693777
"3247",9,22,22693777
"3248",10,302,22693777
"3249",11,104,22693777
"3250",1,24660,22694160
"3251",2,29066,22694160
"3252",3,57650,22694160
"3253",6,6675,22694160
"3254",7,343,22694160
"3255",9,180,22694160
"3256",10,1,22694160
"3257",2,7530,22694343
"3258",3,36857,22694343
"3259",4,10265,22694343
"3260",5,1098,22694343
"3261",6,6676,22694343
"3262",7,3400,22694343
"3263",8,2676,22694343
"3264",9,180,22694343
"3265",10,2757,22694343
"3266",11,1119,22694343
"3267",2,3289,22694346
"3268",3,17018,22694346
"3269",4,11019,22694346
"3270",5,1453,22694346
"3271",6,6676,22694346
"3272",7,3400,22694346
"3273",8,2675,22694346
"3274",9,180,22694346
"3275",10,4394,22694346
"3276",11,1119,22694346
"3277",2,1841,22694373
"3278",3,567,22694373
"3279",4,3965,22694373
"3280",5,1516,22694373
"3281",7,1516,22694373
"3282",8,2847,22694373
"3283",10,4697,22694373
"3284",11,1223,22694373
"3285",1,1163,22694420
"3286",2,45900,22694420
"3287",3,56573,22694420
"3288",4,142,22694420
"3289",6,4044,22694420
"3290",7,2896,22694420
"3291",8,1922,22694420
"3292",9,8,22694420
"3293",2,366,22694432
"3294",3,9129,22694432
"3295",4,7715,22694432
"3296",5,1516,22694432
"3297",6,6651,22694432
"3298",7,3582,22694432
"3299",8,1676,22694432
"3300",9,202,22694432
"3301",10,4697,22694432
"3302",11,1223,22694432
"3303",2,4040,22694455
"3304",3,8972,22694455
"3305",4,8659,22694455
"3306",5,1516,22694455
"3307",6,6543,22694455
"3308",7,3580,22694455
"3309",8,2847,22694455
"3310",9,202,22694455
"3311",10,4697,22694455
"3312",11,1223,22694455
"3313",4,1,22694469
"3314",5,63,22694469
"3315",6,867,22694469
"3316",7,184,22694469
"3317",8,172,22694469
"3318",9,22,22694469
"3319",10,304,22694469
"3320",11,104,22694469
"3321",1,105282,22694479
"3322",2,49938,22694479
"3323",3,59638,22694479
"3324",4,42218,22694479
"3325",5,1453,22694479
"3326",6,6676,22694479
"3327",7,3400,22694479
"3328",8,2676,22694479
"3329",9,180,22694479
"3330",10,4394,22694479
"3331",11,1119,22694479
"3332",4,1,22694524
"3333",5,63,22694524
"3334",7,168,22694524
"3335",8,172,22694524
"3336",10,302,22694524
"3337",11,104,22694524
"3338",7,46,22694591
"3339",10,39,22694591
"3340",4,1,22694787
"3341",5,63,22694787
"3342",6,335,22694787
"3343",7,182,22694787
"3344",8,172,22694787
"3345",9,22,22694787
"3346",10,303,22694787
"3347",11,104,22694787
"3348",1,17312,22694856
"3349",2,25816,22694856
"3350",3,59638,22694856
"3351",4,39555,22694856
"3352",5,1453,22694856
"3353",6,6676,22694856
"3354",7,3400,22694856
"3355",8,2676,22694856
"3356",9,180,22694856
"3357",10,4394,22694856
"3358",11,1119,22694856
"3359",4,1,22694938
"3360",5,63,22694938
"3361",6,881,22694938
"3362",7,183,22694938
"3363",8,172,22694938
"3364",9,22,22694938
"3365",10,302,22694938
"3366",11,104,22694938
"3367",4,1,22695144
"3368",5,63,22695144
"3369",6,881,22695144
"3370",7,182,22695144
"3371",8,170,22695144
"3372",9,22,22695144
"3373",10,296,22695144
"3374",11,104,22695144
"3375",4,1,22696453
"3376",5,62,22696453
"3377",6,707,22696453
"3378",7,178,22696453
"3379",8,91,22696453
"3380",9,22,22696453
"3381",10,44,22696453
"3382",11,59,22696453
"3383",1,2437,22696599
"3384",2,49711,22696599
"3385",3,56867,22696599
"3386",4,41369,22696599
"3387",5,1453,22696599
"3388",6,6676,22696599
"3389",7,3400,22696599
"3390",8,2675,22696599
"3391",9,180,22696599
"3392",10,4394,22696599
"3393",11,1119,22696599
"3394",1,100544,22696645
"3395",2,31706,22696645
"3396",4,6680,22696645
"3397",4,1,22696792
"3398",5,63,22696792
"3399",6,882,22696792
"3400",7,184,22696792
"3401",8,172,22696792
"3402",9,22,22696792
"3403",10,302,22696792
"3404",11,104,22696792
"3405",4,1,22696931
"3406",5,63,22696931
"3407",7,87,22696931
"3408",8,172,22696931
"3409",10,303,22696931
"3410",11,104,22696931
"3411",4,1,22696944
"3412",5,63,22696944
"3413",7,110,22696944
"3414",8,172,22696944
"3415",10,303,22696944
"3416",11,104,22696944
"3417",5,63,22696974
"3418",6,250,22696974
"3419",7,110,22696974
"3420",8,73,22696974
"3421",9,22,22696974
"3422",10,177,22696974
"3423",11,32,22696974
"3424",4,1,22696998
"3425",5,63,22696998
"3426",6,911,22696998
"3427",7,182,22696998
"3428",8,172,22696998
"3429",9,22,22696998
"3430",10,303,22696998
"3431",11,104,22696998
"3432",4,1,22697043
"3433",5,62,22697043
"3434",6,758,22697043
"3435",7,182,22697043
"3436",8,171,22697043
"3437",9,22,22697043
"3438",10,298,22697043
"3439",11,100,22697043
"3440",4,1,22697203
"3441",5,63,22697203
"3442",6,248,22697203
"3443",7,182,22697203
"3444",8,172,22697203
"3445",9,22,22697203
"3446",10,302,22697203
"3447",11,104,22697203
"3448",4,1,22697211
"3449",5,63,22697211
"3450",6,908,22697211
"3451",7,182,22697211
"3452",8,172,22697211
"3453",9,22,22697211
"3454",10,303,22697211
"3455",11,104,22697211
"3456",4,1,22697314
"3457",5,63,22697314
"3458",6,900,22697314
"3459",7,182,22697314
"3460",8,172,22697314
"3461",9,22,22697314
"3462",10,303,22697314
"3463",11,104,22697314
"3464",6,1,22697648
"3465",7,46,22697648
"3466",10,13,22697648
"3467",1,105282,22698088
"3468",2,49938,22698088
"3469",3,59638,22698088
"3470",4,42219,22698088
"3471",5,1480,22698088
"3472",6,7281,22698088
"3473",7,3494,22698088
"3474",8,2795,22698088
"3475",9,198,22698088
"3476",10,4563,22698088
"3477",11,1146,22698088
"3478",1,105282,22698511
"3479",2,49938,22698511
"3480",3,59638,22698511
"3481",4,42218,22698511
"3482",5,1453,22698511
"3483",6,6676,22698511
"3484",7,3400,22698511
"3485",8,2676,22698511
"3486",9,180,22698511
"3487",10,4394,22698511
"3488",11,1119,22698511
"3489",4,1,22710886
"3490",5,63,22710886
"3491",6,911,22710886
"3492",7,181,22710886
