"","rgn_id","area_km2","SID"
"2565",6,6440,198612
"2566",7,3324,198612
"2567",8,2580,198612
"2568",9,177,198612
"2569",10,4275,198612
"2570",11,1071,198612
"2571",1,105282,198613
"2572",2,49807,198613
"2573",3,48377,198613
"2574",4,42247,198613
"2575",5,1409,198613
"2576",7,3232,198613
"2577",8,2580,198613
"2578",10,4273,198613
"2579",11,1071,198613
"2580",1,105282,198614
"2581",2,49807,198614
"2582",3,59713,198614
"2583",4,42247,198614
"2584",5,1409,198614
"2585",6,6440,198614
"2586",7,3324,198614
"2587",8,2580,198614
"2588",9,177,198614
"2589",10,4275,198614
"2590",11,1071,198614
"2591",1,105282,198615
"2592",2,49807,198615
"2593",3,59713,198615
"2594",4,42247,198615
"2595",5,1409,198615
"2596",6,6440,198615
"2597",7,3324,198615
"2598",8,2580,198615
"2599",9,177,198615
"2600",10,4275,198615
"2601",11,1071,198615
"2602",1,105282,198616
"2603",2,49807,198616
"2604",3,22505,198616
"2605",4,42247,198616
"2606",5,1409,198616
"2607",7,1578,198616
"2608",8,2580,198616
"2609",10,4275,198616
"2610",11,1054,198616
"2611",1,105282,198617
"2612",2,49807,198617
"2613",3,59713,198617
"2614",4,42247,198617
"2615",5,1409,198617
"2616",6,6438,198617
"2617",7,3324,198617
"2618",8,2580,198617
"2619",9,177,198617
"2620",10,4273,198617
"2621",11,1071,198617
"2622",1,105282,198618
"2623",2,49807,198618
"2624",3,59713,198618
"2625",4,42247,198618
"2626",5,1409,198618
"2627",6,6440,198618
"2628",7,3324,198618
"2629",8,2580,198618
"2630",9,177,198618
"2631",10,4275,198618
"2632",11,1071,198618
"2633",1,105282,198619
"2634",2,49807,198619
"2635",3,59713,198619
"2636",4,42247,198619
"2637",5,1409,198619
"2638",6,6440,198619
"2639",7,3324,198619
"2640",8,2580,198619
"2641",9,177,198619
"2642",10,4275,198619
"2643",11,1071,198619
"2644",1,105282,198620
"2645",2,49807,198620
"2646",3,59713,198620
"2647",4,42247,198620
"2648",5,1409,198620
"2649",6,6438,198620
"2650",7,3324,198620
"2651",8,2580,198620
"2652",9,177,198620
"2653",10,4273,198620
"2654",11,1071,198620
"2655",1,77719,198621
"2656",2,49807,198621
"2657",3,59713,198621
"2658",4,15147,198621
"2659",5,895,198621
"2660",6,6440,198621
"2661",7,3324,198621
"2662",8,2578,198621
"2663",9,177,198621
"2664",11,135,198621
"2665",1,290,198643
"2666",2,47800,198643
"2667",3,52954,198643
"2668",4,38832,198643
"2669",5,1409,198643
"2670",6,6438,198643
"2671",7,3324,198643
"2672",8,2580,198643
"2673",9,177,198643
"2674",10,4275,198643
"2675",11,1071,198643
"2676",1,105282,198650
"2677",2,49807,198650
"2678",3,59713,198650
"2679",4,42247,198650
"2680",5,1409,198650
"2681",6,6440,198650
"2682",7,3324,198650
"2683",8,2580,198650
"2684",9,177,198650
"2685",10,4275,198650
"2686",11,1071,198650
"2687",1,105282,198651
"2688",2,49807,198651
"2689",3,59713,198651
"2690",4,42247,198651
"2691",5,1409,198651
"2692",6,6440,198651
"2693",7,3324,198651
"2694",8,2580,198651
"2695",9,177,198651
"2696",10,4275,198651
"2697",11,1071,198651
"2698",1,8828,198652
"2699",2,3810,198652
"2700",4,8086,198652
"2701",1,105282,198675
"2702",2,49807,198675
"2703",3,59713,198675
"2704",4,42247,198675
"2705",5,1409,198675
"2706",6,6440,198675
"2707",7,3324,198675
"2708",8,2580,198675
"2709",9,177,198675
"2710",10,4275,198675
"2711",11,1071,198675
"2712",1,105282,198716
"2713",2,32289,198716
"2714",4,40800,198716
"2715",5,351,198716
"2716",10,3407,198716
"2717",11,63,198716
"2718",1,52300,198723
"2719",2,2283,198723
"2720",4,3640,198723
"2721",1,105282,198757
"2722",2,49807,198757
"2723",3,59713,198757
"2724",4,42247,198757
"2725",5,1409,198757
"2726",6,6440,198757
"2727",7,3324,198757
"2728",8,2580,198757
"2729",9,177,198757
"2730",10,4275,198757
"2731",11,1071,198757
"2732",1,104788,198762
"2733",2,9044,198762
"2734",4,4508,198762
"2735",1,11592,198775
"2736",2,15699,198775
"2737",4,12954,198775
"2738",1,105282,198921
"2739",2,38771,198921
"2740",3,273,198921
"2741",4,42247,198921
"2742",5,1409,198921
"2743",8,1155,198921
"2744",10,4275,198921
"2745",11,750,198921
"2746",1,50,19922686
"2747",2,47516,19922686
"2748",3,53096,19922686
"2749",4,23323,19922686
"2750",5,1409,19922686
"2751",6,6440,19922686
"2752",7,3324,19922686
"2753",8,2580,19922686
"2754",9,177,19922686
"2755",10,3197,19922686
"2756",11,1071,19922686
"2757",1,255,20661580
"2758",2,47516,20661580
"2759",3,53152,20661580
"2760",4,38243,20661580
"2761",5,1409,20661580
"2762",6,6440,20661580
"2763",7,3324,20661580
"2764",8,2580,20661580
"2765",9,177,20661580
"2766",10,4275,20661580
"2767",11,1071,20661580
"2768",1,249,20662958
"2769",2,47516,20662958
"2770",3,41455,20662958
"2771",4,38237,20662958
"2772",5,1409,20662958
"2773",6,3281,20662958
"2774",7,3324,20662958
"2775",8,2580,20662958
"2776",9,177,20662958
"2777",10,4275,20662958
"2778",11,1071,20662958
"2779",1,52823,20663855
"2780",2,49807,20663855
"2781",3,59713,20663855
"2782",4,42247,20663855
"2783",5,1409,20663855
"2784",6,6440,20663855
"2785",7,3324,20663855
"2786",8,2580,20663855
"2787",9,177,20663855
"2788",10,4275,20663855
"2789",11,1071,20663855
"2790",1,2250,20663917
"2791",2,2056,20663917
"2792",3,1957,20663917
"2793",4,2778,20663917
"2794",1,105282,20665551
"2795",2,44889,20665551
"2796",3,842,20665551
"2797",4,18000,20665551
"2798",1,255,20666166
"2799",2,47516,20666166
"2800",3,53095,20666166
"2801",4,38245,20666166
"2802",5,1409,20666166
"2803",6,6440,20666166
"2804",7,3324,20666166
"2805",8,2580,20666166
"2806",9,177,20666166
"2807",10,4275,20666166
"2808",11,1071,20666166
"2809",1,60681,20729
"2810",4,37987,20729
"2811",5,1409,20729
"2812",10,4274,20729
"2813",11,623,20729
"2814",1,15340,20730
"2815",4,10002,20730
"2816",5,32,20730
"2817",10,996,20730
"2818",1,60578,20733
"2819",4,33497,20733
"2820",5,1409,20733
"2821",10,4275,20733
"2822",11,429,20733
"2823",1,39783,20885921
"2824",1,105282,20885933
"2825",2,49807,20885933
"2826",3,59713,20885933
"2827",4,42247,20885933
"2828",5,1409,20885933
"2829",6,6440,20885933
"2830",7,3324,20885933
"2831",8,2580,20885933
"2832",9,177,20885933
"2833",10,4275,20885933
"2834",11,1071,20885933
"2835",1,102538,21101200
"2836",2,5147,21101200
"2837",4,978,21101200
"2838",1,98086,21108245
"2839",2,44543,21108245
"2840",3,7902,21108245
"2841",4,8122,21108245
"2842",1,52300,21110276
"2843",2,2283,21110276
"2844",3,2800,21110276
"2845",4,3621,21110276
"2846",1,15689,21112669
"2847",2,2010,21112669
"2848",1,75436,21112867
"2849",2,2426,21112867
"2850",4,152,21112867
"2851",1,105282,21112879
"2852",2,49306,21112879
"2853",3,6640,21112879
"2854",4,40023,21112879
"2855",8,1253,21112879
"2856",10,1209,21112879
"2857",1,52555,21112898
"2858",2,49807,21112898
"2859",3,59713,21112898
"2860",4,42247,21112898
"2861",5,1409,21112898
"2862",6,6440,21112898
"2863",7,3324,21112898
"2864",8,2580,21112898
"2865",9,177,21112898
"2866",10,4275,21112898
"2867",11,1071,21112898
"2868",1,105282,21113900
"2869",2,49807,21113900
"2870",3,42130,21113900
"2871",4,42247,21113900
"2872",5,1409,21113900
"2873",7,3102,21113900
"2874",8,2580,21113900
"2875",10,4275,21113900
"2876",11,1071,21113900
"2877",1,93917,21113904
"2878",2,320,21113904
"2879",4,1568,21113904
"2880",1,94924,21113907
"2881",2,507,21113907
"2882",4,1157,21113907
"2883",1,20999,21132418
"2884",1,105282,21132859
"2885",2,49807,21132859
"2886",3,58228,21132859
"2887",4,42247,21132859
"2888",5,1409,21132859
"2889",6,5472,21132859
"2890",7,3324,21132859
"2891",8,2580,21132859
"2892",9,177,21132859
"2893",10,4275,21132859
"2894",11,1071,21132859
"2895",1,52555,21132898
"2896",2,49807,21132898
"2897",3,59713,21132898
"2898",4,42247,21132898
"2899",5,1409,21132898
"2900",6,6440,21132898
"2901",7,3324,21132898
"2902",8,2580,21132898
"2903",9,177,21132898
"2904",10,4275,21132898
"2905",11,1071,21132898
"2906",1,661,21132928
"2907",4,921,21132928
"2908",1,100506,21856
"2909",2,1422,21856
"2910",4,5626,21856
"2911",1,105264,21857
"2912",2,38215,21857
"2913",3,812,21857
"2914",4,31799,21857
"2915",8,1550,21857
"2916",1,76652,21859
"2917",2,15446,21859
"2918",1,105282,21860
"2919",2,49807,21860
"2920",3,59713,21860
"2921",4,42247,21860
"2922",5,1409,21860
"2923",6,6440,21860
"2924",7,3324,21860
"2925",8,2580,21860
"2926",9,177,21860
"2927",10,4275,21860
"2928",11,1071,21860
"2929",1,249,222
"2930",2,47516,222
"2931",3,53095,222
"2932",4,38236,222
"2933",5,1409,222
"2934",6,6438,222
"2935",7,3324,222
"2936",8,2580,222
"2937",9,177,222
"2938",10,4273,222
"2939",11,1071,222
"2940",4,4,22679896
"2941",5,15,22679896
"2942",7,25,22679896
"2943",8,45,22679896
"2944",10,178,22679896
"2945",11,29,22679896
"2946",4,4,22679946
"2947",6,428,22679946
"2948",7,53,22679946
"2949",8,36,22679946
"2950",10,173,22679946
"2951",11,8,22679946
"2952",4,4,22680157
"2953",5,15,22680157
"2954",7,25,22680157
"2955",8,18,22680157
"2956",10,9,22680157
"2957",11,15,22680157
"2958",4,4,22680163
"2959",5,15,22680163
"2960",7,8,22680163
"2961",8,45,22680163
"2962",10,177,22680163
"2963",11,29,22680163
"2964",4,4,22680174
"2965",5,15,22680174
"2966",6,540,22680174
"2967",7,56,22680174
"2968",8,45,22680174
"2969",10,177,22680174
"2970",11,29,22680174
"2971",4,4,22680229
"2972",5,1,22680229
"2973",6,540,22680229
"2974",7,56,22680229
"2975",8,45,22680229
"2976",10,177,22680229
"2977",11,27,22680229
"2978",4,4,22680247
"2979",5,15,22680247
"2980",6,473,22680247
"2981",7,56,22680247
"2982",8,45,22680247
"2983",10,162,22680247
"2984",11,21,22680247
"2985",4,4,22680301
"2986",5,15,22680301
"2987",6,402,22680301
"2988",7,55,22680301
"2989",8,45,22680301
"2990",10,177,22680301
"2991",11,29,22680301
"2992",4,4,22680364
"2993",5,15,22680364
"2994",7,30,22680364
"2995",8,45,22680364
"2996",10,178,22680364
"2997",11,29,22680364
"2998",4,4,22680367
"2999",5,15,22680367
"3000",7,24,22680367
"3001",8,45,22680367
"3002",10,178,22680367
"3003",11,29,22680367
"3004",7,46,22680391
"3005",10,21,22680391
"3006",2,6502,22680398
"3007",3,33983,22680398
"3008",4,19032,22680398
"3009",5,1409,22680398
"3010",6,6440,22680398
"3011",7,3324,22680398
"3012",8,2580,22680398
"3013",9,177,22680398
"3014",10,4275,22680398
"3015",11,1071,22680398
"3016",4,4,22680402
"3017",5,15,22680402
"3018",6,401,22680402
"3019",7,54,22680402
"3020",8,18,22680402
"3021",10,176,22680402
"3022",11,10,22680402
"3023",1,644,22680409
"3024",2,7200,22680409
"3025",3,54758,22680409
"3026",4,33627,22680409
"3027",5,656,22680409
"3028",6,6936,22680409
"3029",7,2955,22680409
"3030",8,2256,22680409
"3031",9,174,22680409
"3032",10,3165,22680409
"3033",11,706,22680409
"3034",2,4813,22680423
"3035",3,22743,22680423
"3036",4,13985,22680423
"3037",5,1409,22680423
"3038",6,6441,22680423
"3039",7,3324,22680423
"3040",8,2580,22680423
"3041",9,177,22680423
"3042",10,4274,22680423
"3043",11,1071,22680423
"3044",4,4,22680455
"3045",5,15,22680455
"3046",6,523,22680455
"3047",7,56,22680455
"3048",8,45,22680455
"3049",10,177,22680455
"3050",11,29,22680455
"3051",2,5650,22680462
"3052",3,20915,22680462
"3053",4,15171,22680462
"3054",5,1424,22680462
"3055",6,6961,22680462
"3056",7,3380,22680462
"3057",8,2625,22680462
"3058",9,177,22680462
"3059",10,4452,22680462
"3060",11,1100,22680462
"3061",4,4,22680472
"3062",5,15,22680472
"3063",6,540,22680472
"3064",7,56,22680472
"3065",8,45,22680472
"3066",10,177,22680472
"3067",11,29,22680472
"3068",4,4,22680492
"3069",5,15,22680492
"3070",6,425,22680492
"3071",7,56,22680492
"3072",8,45,22680492
"3073",10,176,22680492
"3074",11,28,22680492
"3075",4,4,22689714
"3076",5,15,22689714
"3077",6,540,22689714
"3078",7,56,22689714
"3079",8,45,22689714
"3080",10,177,22689714
"3081",11,29,22689714
"3082",4,4,22693154
"3083",5,15,22693154
"3084",6,523,22693154
"3085",7,56,22693154
"3086",8,45,22693154
"3087",10,178,22693154
"3088",11,29,22693154
"3089",4,4,22693178
"3090",5,15,22693178
"3091",6,524,22693178
"3092",7,55,22693178
"3093",8,45,22693178
"3094",10,178,22693178
"3095",11,29,22693178
"3096",4,4,22693231
"3097",5,15,22693231
"3098",6,523,22693231
"3099",7,56,22693231
"3100",8,45,22693231
"3101",10,174,22693231
"3102",11,29,22693231
"3103",4,4,22693277
"3104",5,15,22693277
"3105",6,523,22693277
"3106",7,56,22693277
"3107",8,45,22693277
"3108",10,176,22693277
"3109",11,29,22693277
"3110",4,4,22693319
"3111",5,15,22693319
"3112",6,523,22693319
"3113",7,56,22693319
"3114",8,45,22693319
"3115",10,178,22693319
"3116",11,29,22693319
"3117",4,4,22693336
"3118",5,15,22693336
"3119",6,401,22693336
"3120",7,54,22693336
"3121",8,18,22693336
"3122",10,8,22693336
"3123",11,14,22693336
"3124",4,4,22693344
"3125",5,15,22693344
"3126",6,523,22693344
"3127",7,56,22693344
"3128",8,45,22693344
"3129",10,178,22693344
"3130",11,29,22693344
"3131",4,4,22693363
"3132",5,15,22693363
"3133",6,523,22693363
"3134",7,55,22693363
"3135",8,45,22693363
"3136",10,177,22693363
"3137",11,29,22693363
"3138",4,4,22693369
"3139",5,15,22693369
"3140",6,524,22693369
"3141",7,55,22693369
"3142",8,45,22693369
"3143",10,178,22693369
"3144",11,29,22693369
"3145",4,4,22693373
"3146",5,15,22693373
"3147",6,523,22693373
"3148",7,56,22693373
"3149",8,45,22693373
"3150",10,178,22693373
"3151",11,29,22693373
"3152",7,64,22693383
"3153",4,4,22693396
"3154",5,15,22693396
"3155",6,500,22693396
"3156",7,56,22693396
"3157",8,45,22693396
"3158",10,178,22693396
"3159",11,29,22693396
"3160",4,4,22693399
"3161",5,15,22693399
"3162",6,523,22693399
"3163",7,56,22693399
"3164",8,45,22693399
"3165",10,178,22693399
"3166",11,29,22693399
"3167",4,4,22693408
"3168",5,15,22693408
"3169",6,523,22693408
"3170",7,56,22693408
"3171",8,45,22693408
"3172",10,178,22693408
"3173",11,29,22693408
"3174",4,4,22693420
"3175",5,15,22693420
"3176",6,523,22693420
"3177",7,56,22693420
"3178",8,44,22693420
"3179",10,178,22693420
"3180",11,29,22693420
"3181",4,4,22693427
"3182",5,15,22693427
"3183",6,401,22693427
"3184",7,55,22693427
"3185",8,45,22693427
"3186",10,178,22693427
"3187",11,28,22693427
"3188",4,4,22693740
"3189",5,15,22693740
"3190",6,523,22693740
"3191",7,56,22693740
"3192",8,45,22693740
"3193",10,177,22693740
"3194",11,29,22693740
"3195",4,4,22693749
"3196",5,15,22693749
"3197",6,524,22693749
"3198",7,55,22693749
"3199",8,45,22693749
"3200",10,178,22693749
"3201",11,29,22693749
"3202",4,4,22693764
"3203",5,15,22693764
"3204",6,504,22693764
"3205",7,56,22693764
"3206",8,45,22693764
"3207",10,178,22693764
"3208",11,29,22693764
"3209",4,4,22693777
"3210",5,15,22693777
"3211",6,540,22693777
"3212",7,56,22693777
"3213",8,45,22693777
"3214",10,177,22693777
"3215",11,29,22693777
"3216",1,24660,22694160
"3217",2,29002,22694160
"3218",3,57714,22694160
"3219",6,6440,22694160
"3220",7,337,22694160
"3221",9,177,22694160
"3222",10,1,22694160
"3223",2,7488,22694343
"3224",3,36872,22694343
"3225",4,10288,22694343
"3226",5,1067,22694343
"3227",6,6441,22694343
"3228",7,3324,22694343
"3229",8,2581,22694343
"3230",9,177,22694343
"3231",10,2696,22694343
"3232",11,1071,22694343
"3233",2,3271,22694346
"3234",3,17021,22694346
"3235",4,11007,22694346
"3236",5,1409,22694346
"3237",6,6441,22694346
"3238",7,3324,22694346
"3239",8,2580,22694346
"3240",9,177,22694346
"3241",10,4274,22694346
"3242",11,1071,22694346
"3243",2,1837,22694373
"3244",3,569,22694373
"3245",4,3943,22694373
"3246",5,1424,22694373
"3247",7,1431,22694373
"3248",8,2625,22694373
"3249",10,4452,22694373
"3250",11,1100,22694373
"3251",1,1163,22694420
"3252",2,45815,22694420
"3253",3,56648,22694420
"3254",4,150,22694420
"3255",6,3874,22694420
"3256",7,2782,22694420
"3257",8,1775,22694420
"3258",9,8,22694420
"3259",2,364,22694432
"3260",3,9130,22694432
"3261",4,7693,22694432
"3262",5,1424,22694432
"3263",6,6363,22694432
"3264",7,3380,22694432
"3265",8,1495,22694432
"3266",9,177,22694432
"3267",10,4452,22694432
"3268",11,1100,22694432
"3269",2,4023,22694455
"3270",3,8976,22694455
"3271",4,8648,22694455
"3272",5,1424,22694455
"3273",6,6060,22694455
"3274",7,3379,22694455
"3275",8,2625,22694455
"3276",9,177,22694455
"3277",10,4452,22694455
"3278",11,1100,22694455
"3279",4,4,22694469
"3280",5,15,22694469
"3281",6,517,22694469
"3282",7,56,22694469
"3283",8,45,22694469
"3284",10,179,22694469
"3285",11,29,22694469
"3286",1,105282,22694479
"3287",2,49807,22694479
"3288",3,59713,22694479
"3289",4,42247,22694479
"3290",5,1409,22694479
"3291",6,6441,22694479
"3292",7,3324,22694479
"3293",8,2581,22694479
"3294",9,177,22694479
"3295",10,4274,22694479
"3296",11,1071,22694479
"3297",4,4,22694524
"3298",5,15,22694524
"3299",7,50,22694524
"3300",8,45,22694524
"3301",10,177,22694524
"3302",11,29,22694524
"3303",7,44,22694591
"3304",10,36,22694591
"3305",4,4,22694787
"3306",5,15,22694787
"3307",6,189,22694787
"3308",7,56,22694787
"3309",8,45,22694787
"3310",10,178,22694787
"3311",11,29,22694787
"3312",4,4,22694938
"3313",5,15,22694938
"3314",6,523,22694938
"3315",7,56,22694938
"3316",8,45,22694938
"3317",10,177,22694938
"3318",11,29,22694938
"3319",4,4,22695144
"3320",5,15,22695144
"3321",6,523,22695144
"3322",7,56,22695144
"3323",8,44,22695144
"3324",10,173,22695144
"3325",11,29,22695144
"3326",4,4,22696453
"3327",5,15,22696453
"3328",6,401,22696453
"3329",7,54,22696453
"3330",8,18,22696453
"3331",10,9,22696453
"3332",11,15,22696453
"3333",1,2437,22696599
"3334",2,49580,22696599
"3335",3,56942,22696599
"3336",4,41398,22696599
"3337",5,1409,22696599
"3338",6,6441,22696599
"3339",7,3324,22696599
"3340",8,2580,22696599
"3341",9,177,22696599
"3342",10,4274,22696599
"3343",11,1071,22696599
"3344",1,100544,22696645
"3345",2,31683,22696645
"3346",4,6703,22696645
"3347",4,4,22696792
"3348",5,15,22696792
"3349",6,524,22696792
"3350",7,56,22696792
"3351",8,45,22696792
"3352",10,177,22696792
"3353",11,29,22696792
"3354",4,4,22696931
"3355",5,15,22696931
"3356",7,24,22696931
"3357",8,45,22696931
"3358",10,178,22696931
"3359",11,29,22696931
"3360",4,4,22696944
"3361",5,15,22696944
"3362",7,27,22696944
"3363",8,45,22696944
"3364",10,178,22696944
"3365",11,29,22696944
"3366",4,3,22696974
"3367",5,15,22696974
"3368",6,108,22696974
"3369",7,24,22696974
"3370",8,13,22696974
"3371",10,102,22696974
"3372",11,6,22696974
"3373",4,4,22696998
"3374",5,15,22696998
"3375",6,540,22696998
"3376",7,56,22696998
"3377",8,45,22696998
"3378",10,178,22696998
"3379",11,29,22696998
"3380",4,4,22697043
"3381",5,15,22697043
"3382",6,435,22697043
"3383",7,56,22697043
"3384",8,45,22697043
"3385",10,175,22697043
"3386",11,25,22697043
"3387",4,4,22697203
"3388",5,15,22697203
"3389",6,112,22697203
"3390",7,56,22697203
"3391",8,45,22697203
"3392",10,177,22697203
"3393",11,29,22697203
"3394",4,4,22697211
"3395",5,15,22697211
"3396",6,540,22697211
"3397",7,56,22697211
"3398",8,45,22697211
"3399",10,178,22697211
"3400",11,29,22697211
"3401",4,4,22697314
"3402",5,15,22697314
"3403",6,540,22697314
"3404",7,56,22697314
"3405",8,45,22697314
"3406",10,178,22697314
"3407",11,29,22697314
"3408",7,43,22697648
"3409",10,11,22697648
"3410",1,105282,22698088
"3411",2,49807,22698088
"3412",3,59713,22698088
"3413",4,42251,22698088
"3414",5,1420,22698088
"3415",6,6846,22698088
"3416",7,3356,22698088
"3417",8,2617,22698088
"3418",9,176,22698088
"3419",10,4405,22698088
"3420",11,1084,22698088
"3421",1,105282,22698511
"3422",2,49807,22698511
"3423",3,59713,22698511
"3424",4,42247,22698511
"3425",5,1409,22698511
"3426",6,6441,22698511
"3427",7,3324,22698511
"3428",8,2581,22698511
"3429",9,177,22698511
"3430",10,4274,22698511
"3431",11,1071,22698511
"3432",4,4,22705993
"3433",5,15,22705993
"3434",6,159,22705993
"3435",7,56,22705993
"3436",8,40,22705993
"3437",10,178,22705993
"3438",11,14,22705993
"3439",4,4,22710886
"3440",5,15,22710886
"3441",6,540,22710886
"3442",7,56,22710886
"3443",8,45,22710886
"3444",10,177,22710886
"3445",11,28,22710886
"3446",4,4,22711374
"3447",5,15,22711374
"3448",6,149,22711374
"3449",7,56,22711374
"3450",8,45,22711374
"3451",10,178,22711374
"3452",11,29,22711374
"3453",4,4,22717434
"3454",5,15,22717434
"3455",6,523,22717434
"3456",7,56,22717434
"3457",8,44,22717434
"3458",10,177,22717434
"3459",11,29,22717434
"3460",4,4,22718575
"3461",5,15,22718575
"3462",6,523,22718575
"3463",7,56,22718575
"3464",8,45,22718575
"3465",10,178,22718575
"3466",11,28,22718575
"3467",4,4,22721033
"3468",5,15,22721033
"3469",6,523,22721033
"3470",7,56,22721033
"3471",8,45,22721033
"3472",10,176,22721033
"3473",11,29,22721033
"3474",4,4,22721058
"3475",5,15,22721058
"3476",6,540,22721058
"3477",7,56,22721058
"3478",8,45,22721058
"3479",10,178,22721058
"3480",11,29,22721058
"3481",4,4,22721123
"3482",5,14,22721123
"3483",6,1,22721123
"3484",7,39,22721123
"3485",8,42,22721123
"3486",10,175,22721123
"3487",11,21,22721123
"3488",4,4,22721836
"3489",5,15,22721836
"3490",6,523,22721836
"3491",7,56,22721836
"3492",8,45,22721836
"3493",10,178,22721836
"3494",11,28,22721836
"3495",4,4,22728182
"3496",5,15,22728182
"3497",6,524,22728182
"3498",7,56,22728182
"3499",8,45,22728182
"3500",10,177,22728182
"3501",11,29,22728182
"3502",4,4,22728393
"3503",5,15,22728393
"3504",6,504,22728393
"3505",7,56,22728393
"3506",8,45,22728393
"3507",10,178,22728393
"3508",11,29,22728393
"3509",2,3290,22734194
"3510",3,28193,22734194
"3511",4,18367,22734194
"3512",5,1257,22734194
"3513",6,4546,22734194
"3514",7,2288,22734194
"3515",8,2588,22734194
"3516",9,28,22734194
"3517",10,3753,22734194
"3518",11,852,22734194
"3519",1,101403,22735803
"3520",2,32876,22735803
"3521",4,6773,22735803
"3522",1,36254,22736135
"3523",1,105282,23148
"3524",2,32243,23148
"3525",4,16426,23148
"3526",1,99034,2476
"3527",2,5046,2476
"3528",4,29733,2476
"3529",10,456,2476
"3530",1,105282,2477
"3531",2,49807,2477
"3532",3,59713,2477
"3533",4,42247,2477
"3534",5,1409,2477
"3535",6,6440,2477
"3536",7,3324,2477
"3537",8,2580,2477
"3538",9,177,2477
"3539",10,4275,2477
"3540",11,1071,2477
"3541",1,204,3851
"3542",2,10424,3851
"3543",4,38715,3851
"3544",5,1409,3851
"3545",8,2570,3851
"3546",10,4275,3851
"3547",11,1071,3851
"3548",1,44043,3852
"3549",2,24567,3852
"3550",3,1535,3852
"3551",4,42247,3852
"3552",5,1409,3852
"3553",7,1885,3852
"3554",8,2580,3852
"3555",10,4275,3852
"3556",11,1071,3852
"3557",1,1308,3853
"3558",2,16055,3853
"3559",4,41398,3853
"3560",5,1409,3853
"3561",7,1,3853
"3562",8,2567,3853
"3563",10,4275,3853
"3564",11,1071,3853
"3565",1,105282,3855
"3566",2,49807,3855
"3567",3,59713,3855
"3568",4,42247,3855
"3569",5,1409,3855
"3570",6,6440,3855
"3571",7,3324,3855
"3572",8,2580,3855
"3573",9,177,3855
"3574",10,4275,3855
"3575",11,1071,3855
"3576",1,416,39336
"3577",4,246,39336
"3578",1,105282,39339
"3579",2,49807,39339
"3580",3,59713,39339
"3581",4,42247,39339
"3582",5,1409,39339
"3583",6,6440,39339
"3584",7,3324,39339
"3585",8,2580,39339
"3586",9,177,39339
"3587",10,4275,39339
"3588",11,1071,39339
"3589",1,105282,39341
"3590",2,49807,39341
"3591",3,59713,39341
"3592",4,42247,39341
"3593",5,1409,39341
"3594",6,6440,39341
"3595",7,3324,39341
"3596",8,2580,39341
"3597",9,177,39341
"3598",10,4275,39341
"3599",11,1071,39341
"3600",1,199,39368
"3601",4,17863,39368
"3602",5,1373,39368
"3603",10,3885,39368
"3604",1,105282,39370
"3605",2,39081,39370
"3606",3,345,39370
"3607",4,42247,39370
"3608",5,12,39370
"3609",8,1304,39370
"3610",10,2993,39370
"3611",11,748,39370
"3612",1,219,39372
"3613",2,22174,39372
"3614",3,16944,39372
"3615",4,38715,39372
"3616",5,1409,39372
"3617",6,422,39372
"3618",7,3324,39372
"3619",8,2580,39372
"3620",9,177,39372
"3621",10,4275,39372
"3622",11,1071,39372
"3623",1,105282,39374
"3624",2,49807,39374
"3625",3,59713,39374
"3626",4,42247,39374
"3627",5,1409,39374
"3628",6,6440,39374
"3629",7,3324,39374
"3630",8,2580,39374
"3631",9,177,39374
"3632",10,4275,39374
"3633",11,1071,39374
"3634",1,257,39378
"3635",2,25007,39378
"3636",3,12598,39378
"3637",4,38724,39378
"3638",5,1409,39378
"3639",6,9,39378
"3640",7,3324,39378
"3641",8,2580,39378
"3642",9,150,39378
"3643",10,4275,39378
"3644",11,1071,39378
"3645",1,209,39380
"3646",2,10724,39380
"3647",3,6476,39380
"3648",4,38244,39380
"3649",5,1409,39380
"3650",6,334,39380
"3651",7,3324,39380
"3652",8,2580,39380
"3653",9,177,39380
"3654",10,4275,39380
"3655",11,1071,39380
"3656",1,105282,39381
"3657",2,49807,39381
"3658",3,59713,39381
"3659",4,42247,39381
"3660",5,1409,39381
"3661",6,6439,39381
"3662",7,3324,39381
"3663",8,2581,39381
"3664",9,177,39381
"3665",10,4275,39381
"3666",11,1072,39381
"3667",1,66985,39385
"3668",2,49807,39385
"3669",3,59713,39385
"3670",4,42247,39385
"3671",5,1409,39385
"3672",6,6440,39385
"3673",7,3324,39385
"3674",8,2580,39385
"3675",9,177,39385
"3676",10,4275,39385
"3677",11,1071,39385
"3678",1,208,39386
"3679",4,18099,39386
"3680",5,1262,39386
"3681",10,3726,39386
"3682",1,199,39387
"3683",2,5219,39387
"3684",3,3130,39387
"3685",4,34972,39387
"3686",5,1409,39387
"3687",6,29,39387
"3688",7,3324,39387
"3689",8,2580,39387
"3690",9,177,39387
"3691",10,4275,39387
"3692",11,1071,39387
"3693",1,270,39388
"3694",2,47728,39388
"3695",3,52766,39388
"3696",4,38715,39388
"3697",5,1409,39388
"3698",6,6440,39388
"3699",7,3324,39388
"3700",8,2580,39388
"3701",9,177,39388
"3702",10,4275,39388
"3703",11,1071,39388
"3704",3,25467,41671
"3705",6,6221,41671
"3706",1,34342,41747
"3707",2,49807,41747
"3708",3,59713,41747
"3709",4,42247,41747
"3710",5,1409,41747
"3711",6,6440,41747
"3712",7,3324,41747
