"","shp_iucn_sid","iucn_sid","sciname","presence","subpop","dbf_file","max_depth","comp_assessed"
"312",17027,17027,"Phocoena phocoena",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","< 200 m",TRUE
"313",20730,20730,"Stenella clymene",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"314",11142,11142,"Lagenorhynchus albirostris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"315",13245,13245,"Mesoplodon europaeus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"316",9250,9250,"Globicephala melas",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"317",41712,41712,"Eubalaena glacialis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"318",23211,23211,"Ziphius cavirostris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"319",17013,17013,"Phoca vitulina",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"320",20731,20731,"Stenella coeruleoalba",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"321",2477,2477,"Balaenoptera musculus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"322",2476,2476,"Balaenoptera edeni",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"323",13250,13250,"Mesoplodon mirus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"324",15421,15421,"Orcinus orca",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"325",9660,9660,"Halichoerus grypus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"326",13006,13006,"Megaptera novaeangliae",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"327",11141,11141,"Lagenorhynchus acutus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"328",6204,6204,"Cystophora cristata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"329",22563,22563,"Tursiops truncatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"330",41755,41755,"Physeter macrocephalus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"331",13244,13244,"Mesoplodon densirostris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"332",11047,11047,"Kogia breviceps",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"333",11048,11048,"Kogia sima",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"334",41671,41671,"Pagophilus groenlandicus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"335",2474,2474,"Balaenoptera acutorostrata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"336",2478,2478,"Balaenoptera physalus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"337",9461,9461,"Grampus griseus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"338",20729,20729,"Stenella attenuata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"339",20732,20732,"Stenella frontalis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"340",20733,20733,"Stenella longirostris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"341",9249,9249,"Globicephala macrorhynchus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"342",6336,6336,"Delphinus delphis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"343",2475,2475,"Balaenoptera borealis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"344",13241,13241,"Mesoplodon bidens",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"345",10707,10707,"Hyperoodon ampullatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"346",192942,192942,"Morone saxatilis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/moronidae.dbf","< 200 m",FALSE
"347",135567,135567,"Mugil cephalus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/mugiliformes.dbf","< 200 m",FALSE
"348",190168,190168,"Mugil curema",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/mugiliformes.dbf","< 200 m",FALSE
"349",16545072,16545072,"Mullus auratus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/mullidae.dbf","< 200 m",FALSE
"350",16545086,16545086,"Pseudupeneus maculatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/mullidae.dbf","< 200 m",FALSE
"351",198611,198611,"Benthosema glaciale",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"352",15598524,15598524,"Benthosema suborbitale",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"353",190390,190390,"Bolinichthys indicus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"354",190317,190317,"Bolinichthys photothorax",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"355",190488,190488,"Bolinichthys supralateralis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"356",15598550,15598550,"Centrobranchus nigroocellatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"357",198612,198612,"Ceratoscopelus maderensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"358",15598596,15598596,"Ceratoscopelus warmingii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"359",15598621,15598621,"Diaphus bertelseni",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"360",15598630,15598630,"Diaphus brachycephalus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"361",190314,190314,"Diaphus dumerilii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"362",15598639,15598639,"Diaphus effulgens",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"363",15598666,15598666,"Diaphus fragilis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"364",190321,190321,"Diaphus garmani",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"365",15598672,15598672,"Diaphus lucidus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"366",47165067,47165067,"Diaphus luetkeni",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","deep oceanic",FALSE
"367",198613,198613,"Diaphus metopoclampus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"368",190197,190197,"Diaphus mollis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"369",15598778,15598778,"Diaphus perspicillatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"370",60470092,60470092,"Diaphus problematicus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"371",154729,154729,"Diaphus rafinesquii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"372",15598791,15598791,"Diaphus splendidus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"373",15598799,15598799,"Diaphus subtilis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"374",15598809,15598809,"Diaphus taaningi",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"375",15598812,15598812,"Diaphus termophilus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"376",198614,198614,"Diogenichthys atlanticus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"377",198615,198615,"Electrona risso",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"378",198616,198616,"Gonichthys cocco",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"379",190100,190100,"Hygophum benoiti",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"380",198617,198617,"Hygophum hygomii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"381",15598815,15598815,"Hygophum macrochir",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"382",15598887,15598887,"Hygophum reinhardtii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"383",15598938,15598938,"Hygophum taaningi",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"384",15598948,15598948,"Lampadena anomala",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"385",15598951,15598951,"Lampadena chavesi",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"386",15598957,15598957,"Lampadena luminosa",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"387",60471855,60471855,"Lampadena speculigera",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"388",15599060,15599060,"Lampanyctus alatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"389",198618,198618,"Lampanyctus crocodilus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"390",15599067,15599067,"Lampanyctus festivus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"391",15599070,15599070,"Lampanyctus intricarius",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"392",18128938,18128938,"Lampanyctus macdonaldi",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"393",190369,190369,"Lampanyctus nobilis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"394",60471860,60471860,"Lampanyctus photonotus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"395",198619,198619,"Lampanyctus pusillus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"396",15599123,15599123,"Lepidophanes gaussi",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"397",15599136,15599136,"Lepidophanes guentheri",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"398",198620,198620,"Lobianchia dofleini",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"399",190425,190425,"Lobianchia gemellarii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"400",60473762,60473762,"Loweina interrupta",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"401",60474290,60474290,"Loweina rara",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"402",15599150,15599150,"Myctophum affine",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"403",15600450,15600450,"Myctophum asperum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"404",15600453,15600453,"Myctophum nitidulum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"405",15600713,15600713,"Myctophum obtusirostre",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"406",190453,190453,"Myctophum punctatum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"407",15600727,15600727,"Myctophum selenops",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"408",15600731,15600731,"Nannobrachium atrum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"409",15600738,15600738,"Nannobrachium cuprarium",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"410",190311,190311,"Nannobrachium lineatum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"411",190261,190261,"Notolychnus valdiviae",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"412",198621,198621,"Notoscopelus bolini",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"413",15601865,15601865,"Notoscopelus caudispinosus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"414",15601872,15601872,"Notoscopelus resplendens",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"415",190477,190477,"Symbolophorus rufinus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"416",190466,190466,"Symbolophorus veranyi",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"417",190232,190232,"Taaningichthys bathyphilus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"418",15601902,15601902,"Taaningichthys minimus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/myctophiformes.dbf","200 m +",FALSE
"419",198675,198675,"Cubiceps capensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/nomeidae.dbf","200 m +",FALSE
"420",16439367,16439367,"Cubiceps pauciradiatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/nomeidae.dbf","200 m +",FALSE
"421",16545183,16545183,"Nomeus gronovii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/nomeidae.dbf","unknown",FALSE
"422",16545253,16545253,"Psenes cyanophrys",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/nomeidae.dbf","200 m +",FALSE
"423",16545256,16545256,"Psenes pellucidus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/nomeidae.dbf","200 m +",FALSE
"424",190356,190356,"Aldrovandia affinis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/notacanthiformes.dbf","deep oceanic",FALSE
"425",190486,190486,"Aldrovandia gracilis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/notacanthiformes.dbf","unknown",FALSE
"426",195838,195838,"Aldrovandia phalacra",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/notacanthiformes.dbf","deep oceanic",FALSE
"427",195840,195840,"Halosauropsis macrochir",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/notacanthiformes.dbf","unknown",FALSE
"428",190196,190196,"Halosaurus guentheri",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/notacanthiformes.dbf","unknown",FALSE
"429",195852,195852,"Notacanthus chemnitzii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/notacanthiformes.dbf","200 m +",FALSE
"430",190403,190403,"Polyacanthonotus challengeri",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/notacanthiformes.dbf","deep oceanic",FALSE
"431",190489,190489,"Polyacanthonotus merretti",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/notacanthiformes.dbf","deep oceanic",FALSE
"432",60469175,60469175,"Abyssobrotula galatheae",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/ophidiiformes.dbf","deep oceanic",FALSE
"433",190154,190154,"Bassozetus compressus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/ophidiiformes.dbf","deep oceanic",FALSE
"434",60469264,60469264,"Bassozetus levistomatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/ophidiiformes.dbf","deep oceanic",FALSE
"435",60469273,60469273,"Bassozetus normalis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/ophidiiformes.dbf","deep oceanic",FALSE
"436",57693936,57693936,"Bathyonus laticeps",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/ophidiiformes.dbf","deep oceanic",FALSE
"437",154929,154929,"Benthocometes robustus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/ophidiiformes.dbf","200 m +",FALSE
"438",60470322,60470322,"Dicrolene introniger",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/ophidiiformes.dbf","deep oceanic",FALSE
"439",60471877,60471877,"Lamprogrammus brunswigi",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/ophidiiformes.dbf","deep oceanic",FALSE
"440",60471916,60471916,"Lamprogrammus shcherbachevi",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/ophidiiformes.dbf","200 m +",FALSE
"441",16501868,16501868,"Lepophidium brevibarbe",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/ophidiiformes.dbf","deep oceanic",FALSE
"442",16502093,16502093,"Lepophidium profundorum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/ophidiiformes.dbf","deep oceanic",FALSE
"443",190213,190213,"Ophidion marginatum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/ophidiiformes.dbf","< 200 m",FALSE
"444",60482312,60482312,"Penopus microphthalmus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/ophidiiformes.dbf","deep oceanic",FALSE
"445",60482748,60482748,"Porogadus miles",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/ophidiiformes.dbf","deep oceanic",FALSE
"446",18139045,18139045,"Spectrunculus grandis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/ophidiiformes.dbf","200 m +",FALSE
"447",60482248,60482248,"Parabrotula plagiophthalma",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/ophidiiformes.dbf","200 m +",FALSE
"448",15147715,15147715,"Alepocephalus agassizii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","200 m +",FALSE
"449",15147725,15147725,"Alepocephalus australis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","200 m +",FALSE
"450",15147740,15147740,"Alepocephalus bairdii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","deep oceanic",FALSE
"451",18139074,18139074,"Alepocephalus productus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","deep oceanic",FALSE
"452",15147816,15147816,"Bajacalifornia megalops",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","deep oceanic",FALSE
"453",15147965,15147965,"Bathyprion danae",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","200 m +",FALSE
"454",190282,190282,"Bathytroctes macrolepis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","deep oceanic",FALSE
"455",15147977,15147977,"Bathytroctes michaelsarsi",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","200 m +",FALSE
"456",190265,190265,"Bathytroctes microlepis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","200 m +",FALSE
"457",57825241,57825241,"Einara edentula",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","200 m +",FALSE
"458",15148742,15148742,"Einara macrolepis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","deep oceanic",FALSE
"459",18140291,18140291,"Narcetes stomias",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","deep oceanic",FALSE
"460",190298,190298,"Photostylus pycnopterus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","deep oceanic",FALSE
"461",15149121,15149121,"Rouleina attrita",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","200 m +",FALSE
"462",190264,190264,"Rouleina maderensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","200 m +",FALSE
"463",190198,190198,"Talismania antillarum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","deep oceanic",FALSE
"464",15149335,15149335,"Xenodermichthys copei",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","200 m +",FALSE
"465",16407217,16407217,"Argentina striata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","200 m +",FALSE
"466",18140358,18140358,"Bathylagichthys greyae",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","deep oceanic",FALSE
"467",18140736,18140736,"Dolicholagus longirostris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","200 m +",FALSE
