species,stock_id,stock,rgn_id,year,rgn_name,catch,display_name
SHRIMP (PANDALID),NA,NA,9,1996,New Hampshire,269092.58946395596,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,9,1997,New Hampshire,177145.98624504602,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,9,1998,New Hampshire,98761.80031451416,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,9,1999,New Hampshire,46955.88241720191,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,9,2000,New Hampshire,81751.85527671008,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,9,2001,New Hampshire,42047.92900364106,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,9,2002,New Hampshire,14678.594878472968,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,9,2003,New Hampshire,37055.22789683764,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,9,2004,New Hampshire,63752.135690862095,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,9,2005,New Hampshire,66810.86850185147,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,9,2006,New Hampshire,77492.7229124902,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,9,2007,New Hampshire,96837.80336639551,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,9,2008,New Hampshire,101345.39577916652,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,9,2009,New Hampshire,58730.116368426985,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,9,2010,New Hampshire,139817.78175233587,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,9,2011,New Hampshire,103564.64275535604,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,9,2012,New Hampshire,41913.5348639642,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,9,2013,New Hampshire,4475.24248685582,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,9,2016,New Hampshire,240.06589117658436,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,9,2017,New Hampshire,472.0705873797233,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,10,1996,New York,1996.025113432922,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,10,1997,New York,405.1016739573817,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,10,1998,New York,2496.526317729913,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,10,1999,New York,59.79703755041707,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,10,2000,New York,118.99610472532999,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,10,2001,New York,422.1670851059446,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,10,2002,New York,125.57377885587586,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,10,2003,New York,351.00861042094823,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,10,2004,New York,129.75957148440506,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,10,2014,New York,60.99297830142542,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,11,1996,Rhode Island,1828.7298382653205,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,11,1997,Rhode Island,51.90444095108385,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,11,1998,Rhode Island,126.33732284782597,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,11,1999,Rhode Island,3.026043661025772,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,11,2000,Rhode Island,2273.1471156962775,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,11,2001,Rhode Island,21.36386824684195,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,11,2002,Rhode Island,6.354691688154121,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,11,2003,Rhode Island,17.76287629022128,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,11,2004,Rhode Island,6.566514744425925,SHRIMP (PANDALID)
SHRIMP (PANDALID),NA,NA,11,2014,Rhode Island,3.0865645342462873,SHRIMP (PANDALID)
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,3,1996,Gulf of Maine,314599.7122353945,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,3,1997,Gulf of Maine,122889.48634843479,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,3,1998,Gulf of Maine,309304.5762232416,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,3,1999,Gulf of Maine,62047.45280052522,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,3,2000,Gulf of Maine,725825.9748731311,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,3,2001,Gulf of Maine,8947.908452392836,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,3,2002,Gulf of Maine,49671.13760748145,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,3,2003,Gulf of Maine,154781.11013375965,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,3,2004,Gulf of Maine,241851.65026190632,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,3,2005,Gulf of Maine,60824.08070678636,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,3,2006,Gulf of Maine,646675.1272936342,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,3,2007,Gulf of Maine,925111.7274131463,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,3,2008,Gulf of Maine,50601.6879431681,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,3,2009,Gulf of Maine,95224.7105171577,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,3,2012,Gulf of Maine,57789.74731511727,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,4,1996,Mid-Atlantic Bight,11.323196069060264,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,5,1996,Connecticut,50.97056886419083,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,6,1996,Maine,58144.404286519784,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,6,1997,Maine,27030.46936643174,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,6,1998,Maine,63089.97384811591,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,6,1999,Maine,13150.859149071854,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,6,2000,Maine,150208.0952509111,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,6,2001,Maine,1919.3107829642136,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,6,2002,Maine,10654.372529554017,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,6,2003,Maine,30576.07727698598,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,6,2004,Maine,52313.836313840206,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,6,2005,Maine,13046.659404880493,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,6,2006,Maine,138489.4703665967,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,6,2007,Maine,229252.2555833751,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,6,2008,Maine,10853.97395628707,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,6,2009,Maine,20425.534600921357,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,6,2012,Maine,12395.800175740585,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,7,1996,Massachusetts-North,15494.971823077298,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,7,1997,Massachusetts-North,2154.2532311956406,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,7,1998,Massachusetts-North,17669.587987333452,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,7,1999,Massachusetts-North,1123.3676030217905,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,7,2000,Massachusetts-North,26785.572210885475,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,7,2001,Massachusetts-North,24.163478870233888,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,7,2002,Massachusetts-North,134.1349758353747,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,7,2003,Massachusetts-North,7436.049727947677,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,7,2004,Massachusetts-North,6148.976337030915,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,7,2005,Massachusetts-North,164.25306503519295,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,7,2006,Massachusetts-North,12780.574977460525,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,7,2007,Massachusetts-North,19454.289227943813,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,7,2008,Massachusetts-North,136.64789083597915,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,7,2009,Massachusetts-North,257.150628300199,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,7,2012,Massachusetts-North,156.05896568952582,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,9,1996,New Hampshire,4851.770389463316,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,9,1997,New Hampshire,2480.7801800671314,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,9,1998,New Hampshire,5218.975344840654,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,9,1999,New Hampshire,922.1656562883585,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,9,2000,New Hampshire,13847.363006352452,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,9,2001,New Hampshire,195.13349136807554,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,9,2002,New Hampshire,1083.2143123882788,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,9,2003,New Hampshire,3108.624598140238,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,9,2004,New Hampshire,4825.957041211393,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,9,2005,New Hampshire,1326.4345842066462,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,9,2006,New Hampshire,13308.016489618258,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,9,2007,New Hampshire,15961.288717780222,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,9,2008,New Hampshire,1103.5074945170827,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,9,2009,New Hampshire,2076.633922507135,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,9,2012,New Hampshire,1260.2626880767987,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,10,1996,New York,101.65496383570903,"SHRIMP, SPECIES NOT SPECIFIED"
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,11,1996,Rhode Island,5.144274223743812,"SHRIMP, SPECIES NOT SPECIFIED"
"SILVERSIDES, ATLANTIC",NA,NA,4,2002,Mid-Atlantic Bight,7712.606338409329,"SILVERSIDES, ATLANTIC"
"SILVERSIDES, ATLANTIC",NA,NA,4,2003,Mid-Atlantic Bight,28548.69439951828,"SILVERSIDES, ATLANTIC"
"SILVERSIDES, ATLANTIC",NA,NA,4,2004,Mid-Atlantic Bight,2810.10969091971,"SILVERSIDES, ATLANTIC"
"SILVERSIDES, ATLANTIC",NA,NA,4,2005,Mid-Atlantic Bight,2325.832848926563,"SILVERSIDES, ATLANTIC"
"SILVERSIDES, ATLANTIC",NA,NA,4,2006,Mid-Atlantic Bight,189.03076731760603,"SILVERSIDES, ATLANTIC"
"SILVERSIDES, ATLANTIC",NA,NA,4,2007,Mid-Atlantic Bight,4045.622637178776,"SILVERSIDES, ATLANTIC"
"SILVERSIDES, ATLANTIC",NA,NA,5,2004,Connecticut,2844.45756949752,"SILVERSIDES, ATLANTIC"
"SILVERSIDES, ATLANTIC",NA,NA,5,2006,Connecticut,850.9086731563152,"SILVERSIDES, ATLANTIC"
"SILVERSIDES, ATLANTIC",NA,NA,5,2007,Connecticut,363.9898270654569,"SILVERSIDES, ATLANTIC"
"SILVERSIDES, ATLANTIC",NA,NA,10,2002,New York,2052.5751201890375,"SILVERSIDES, ATLANTIC"
"SILVERSIDES, ATLANTIC",NA,NA,10,2003,New York,7597.735093324734,"SILVERSIDES, ATLANTIC"
"SILVERSIDES, ATLANTIC",NA,NA,10,2004,New York,6252.637066430207,"SILVERSIDES, ATLANTIC"
"SILVERSIDES, ATLANTIC",NA,NA,10,2005,New York,618.9796846820067,"SILVERSIDES, ATLANTIC"
"SILVERSIDES, ATLANTIC",NA,NA,10,2006,New York,1697.0399256808366,"SILVERSIDES, ATLANTIC"
"SILVERSIDES, ATLANTIC",NA,NA,10,2007,New York,1781.0879335842405,"SILVERSIDES, ATLANTIC"
"SILVERSIDES, ATLANTIC",NA,NA,11,2004,Rhode Island,287.08076212151497,"SILVERSIDES, ATLANTIC"
"SILVERSIDES, ATLANTIC",NA,NA,11,2006,Rhode Island,85.8791190999114,"SILVERSIDES, ATLANTIC"
"SILVERSIDES, ATLANTIC",NA,NA,11,2007,Rhode Island,36.73617004485287,"SILVERSIDES, ATLANTIC"
SKATE WINGS,NA,NA,1,1996,Offshore,87913.36015756585,SKATE WINGS
SKATE WINGS,NA,NA,1,1997,Offshore,78601.19368152683,SKATE WINGS
SKATE WINGS,NA,NA,1,1998,Offshore,70539.6044562184,SKATE WINGS
SKATE WINGS,NA,NA,1,1999,Offshore,34842.36192403734,SKATE WINGS
SKATE WINGS,NA,NA,1,2000,Offshore,61763.775436733085,SKATE WINGS
SKATE WINGS,NA,NA,1,2001,Offshore,103478.8735904992,SKATE WINGS
SKATE WINGS,NA,NA,1,2002,Offshore,77383.02444534833,SKATE WINGS
SKATE WINGS,NA,NA,1,2003,Offshore,173395.82960997694,SKATE WINGS
SKATE WINGS,NA,NA,1,2005,Offshore,333511.48444051563,SKATE WINGS
SKATE WINGS,NA,NA,1,2006,Offshore,287104.602294928,SKATE WINGS
SKATE WINGS,NA,NA,1,2007,Offshore,330075.6234024211,SKATE WINGS
SKATE WINGS,NA,NA,1,2008,Offshore,239789.6628299395,SKATE WINGS
SKATE WINGS,NA,NA,1,2009,Offshore,272614.8742444389,SKATE WINGS
SKATE WINGS,NA,NA,1,2010,Offshore,246698.34737508863,SKATE WINGS
SKATE WINGS,NA,NA,1,2011,Offshore,141790.54912363642,SKATE WINGS
SKATE WINGS,NA,NA,1,2012,Offshore,140966.06889674297,SKATE WINGS
SKATE WINGS,NA,NA,1,2013,Offshore,48692.82096742644,SKATE WINGS
SKATE WINGS,NA,NA,1,2014,Offshore,87401.16493338702,SKATE WINGS
SKATE WINGS,NA,NA,1,2015,Offshore,53768.65380223231,SKATE WINGS
SKATE WINGS,NA,NA,1,2016,Offshore,46481.32624352115,SKATE WINGS
SKATE WINGS,NA,NA,1,2017,Offshore,35703.471016377625,SKATE WINGS
SKATE WINGS,NA,NA,2,1996,Georges Bank,730063.7536961405,SKATE WINGS
SKATE WINGS,NA,NA,2,1997,Georges Bank,307793.52481181396,SKATE WINGS
SKATE WINGS,NA,NA,2,1998,Georges Bank,478159.6898851775,SKATE WINGS
SKATE WINGS,NA,NA,2,1999,Georges Bank,286897.9156809593,SKATE WINGS
SKATE WINGS,NA,NA,2,2000,Georges Bank,437078.3135603152,SKATE WINGS
SKATE WINGS,NA,NA,2,2001,Georges Bank,644306.846561597,SKATE WINGS
SKATE WINGS,NA,NA,2,2002,Georges Bank,602322.373893348,SKATE WINGS
SKATE WINGS,NA,NA,2,2003,Georges Bank,1135736.1183623218,SKATE WINGS
SKATE WINGS,NA,NA,2,2005,Georges Bank,1270129.3545530483,SKATE WINGS
SKATE WINGS,NA,NA,2,2006,Georges Bank,1382875.0697171614,SKATE WINGS
SKATE WINGS,NA,NA,2,2007,Georges Bank,1880315.7247472806,SKATE WINGS
SKATE WINGS,NA,NA,2,2008,Georges Bank,1794843.3696762617,SKATE WINGS
SKATE WINGS,NA,NA,2,2009,Georges Bank,1633908.713336671,SKATE WINGS
SKATE WINGS,NA,NA,2,2010,Georges Bank,1448406.9626470197,SKATE WINGS
SKATE WINGS,NA,NA,2,2011,Georges Bank,582474.1649350727,SKATE WINGS
SKATE WINGS,NA,NA,2,2012,Georges Bank,1092887.2747647671,SKATE WINGS
SKATE WINGS,NA,NA,2,2013,Georges Bank,377334.81685896695,SKATE WINGS
SKATE WINGS,NA,NA,2,2014,Georges Bank,346845.9008712606,SKATE WINGS
SKATE WINGS,NA,NA,2,2015,Georges Bank,151410.29957267665,SKATE WINGS
SKATE WINGS,NA,NA,2,2016,Georges Bank,376174.1464266746,SKATE WINGS
SKATE WINGS,NA,NA,2,2017,Georges Bank,356121.98034058977,SKATE WINGS
SKATE WINGS,NA,NA,3,1996,Gulf of Maine,513251.20702873386,SKATE WINGS
SKATE WINGS,NA,NA,3,1997,Gulf of Maine,209161.52229442992,SKATE WINGS
SKATE WINGS,NA,NA,3,1998,Gulf of Maine,349818.45174867654,SKATE WINGS
SKATE WINGS,NA,NA,3,1999,Gulf of Maine,297161.654221262,SKATE WINGS
SKATE WINGS,NA,NA,3,2000,Gulf of Maine,420256.97508587735,SKATE WINGS
SKATE WINGS,NA,NA,3,2001,Gulf of Maine,555523.7837079943,SKATE WINGS
SKATE WINGS,NA,NA,3,2002,Gulf of Maine,582817.4212649429,SKATE WINGS
SKATE WINGS,NA,NA,3,2003,Gulf of Maine,1067953.0006768988,SKATE WINGS
SKATE WINGS,NA,NA,3,2005,Gulf of Maine,926803.0055378919,SKATE WINGS
SKATE WINGS,NA,NA,3,2006,Gulf of Maine,1223809.3267825963,SKATE WINGS
SKATE WINGS,NA,NA,3,2007,Gulf of Maine,1588744.0576776962,SKATE WINGS
SKATE WINGS,NA,NA,3,2008,Gulf of Maine,1699283.952497338,SKATE WINGS
SKATE WINGS,NA,NA,3,2009,Gulf of Maine,1521199.194425741,SKATE WINGS
SKATE WINGS,NA,NA,3,2010,Gulf of Maine,1449152.3959790329,SKATE WINGS
SKATE WINGS,NA,NA,3,2011,Gulf of Maine,301489.63099085726,SKATE WINGS
SKATE WINGS,NA,NA,3,2012,Gulf of Maine,1091052.454273223,SKATE WINGS
SKATE WINGS,NA,NA,3,2013,Gulf of Maine,311092.7799600097,SKATE WINGS
SKATE WINGS,NA,NA,3,2014,Gulf of Maine,120753.32576183538,SKATE WINGS
SKATE WINGS,NA,NA,3,2015,Gulf of Maine,12203.590334644054,SKATE WINGS
SKATE WINGS,NA,NA,3,2016,Gulf of Maine,309179.07150733646,SKATE WINGS
SKATE WINGS,NA,NA,3,2017,Gulf of Maine,323908.931358473,SKATE WINGS
SKATE WINGS,NA,NA,4,1996,Mid-Atlantic Bight,134334.9121940868,SKATE WINGS
SKATE WINGS,NA,NA,4,1997,Mid-Atlantic Bight,120302.60948704756,SKATE WINGS
SKATE WINGS,NA,NA,4,1998,Mid-Atlantic Bight,125212.86015000477,SKATE WINGS
SKATE WINGS,NA,NA,4,1999,Mid-Atlantic Bight,85293.14214689568,SKATE WINGS
SKATE WINGS,NA,NA,4,2000,Mid-Atlantic Bight,153214.2939302223,SKATE WINGS
SKATE WINGS,NA,NA,4,2001,Mid-Atlantic Bight,272397.5373165837,SKATE WINGS
SKATE WINGS,NA,NA,4,2002,Mid-Atlantic Bight,400164.04944020614,SKATE WINGS
SKATE WINGS,NA,NA,4,2003,Mid-Atlantic Bight,533174.7985598528,SKATE WINGS
SKATE WINGS,NA,NA,4,2005,Mid-Atlantic Bight,772671.478813002,SKATE WINGS
SKATE WINGS,NA,NA,4,2006,Mid-Atlantic Bight,700656.303038691,SKATE WINGS
SKATE WINGS,NA,NA,4,2007,Mid-Atlantic Bight,659917.5186719842,SKATE WINGS
SKATE WINGS,NA,NA,4,2008,Mid-Atlantic Bight,863444.7890296625,SKATE WINGS
SKATE WINGS,NA,NA,4,2009,Mid-Atlantic Bight,1039386.0956113057,SKATE WINGS
SKATE WINGS,NA,NA,4,2010,Mid-Atlantic Bight,1735288.4679884012,SKATE WINGS
SKATE WINGS,NA,NA,4,2011,Mid-Atlantic Bight,1314831.9455386312,SKATE WINGS
SKATE WINGS,NA,NA,4,2012,Mid-Atlantic Bight,1658667.2730985624,SKATE WINGS
SKATE WINGS,NA,NA,4,2013,Mid-Atlantic Bight,707037.0450393783,SKATE WINGS
SKATE WINGS,NA,NA,4,2014,Mid-Atlantic Bight,1645838.2643462261,SKATE WINGS
SKATE WINGS,NA,NA,4,2015,Mid-Atlantic Bight,1108683.0839507394,SKATE WINGS
SKATE WINGS,NA,NA,4,2016,Mid-Atlantic Bight,862822.1061681516,SKATE WINGS
SKATE WINGS,NA,NA,4,2017,Mid-Atlantic Bight,843645.4831341187,SKATE WINGS
SKATE WINGS,NA,NA,5,1996,Connecticut,47.07281948045859,SKATE WINGS
SKATE WINGS,NA,NA,5,1997,Connecticut,3081.6206281538434,SKATE WINGS
SKATE WINGS,NA,NA,5,1998,Connecticut,800.5377580434678,SKATE WINGS
SKATE WINGS,NA,NA,5,1999,Connecticut,1202.9054251949037,SKATE WINGS
SKATE WINGS,NA,NA,5,2000,Connecticut,292.0313769042463,SKATE WINGS
SKATE WINGS,NA,NA,5,2001,Connecticut,707.2915997095657,SKATE WINGS
SKATE WINGS,NA,NA,5,2002,Connecticut,2034.025524556886,SKATE WINGS
SKATE WINGS,NA,NA,5,2003,Connecticut,8558.258339173313,SKATE WINGS
SKATE WINGS,NA,NA,5,2005,Connecticut,8986.411117632515,SKATE WINGS
SKATE WINGS,NA,NA,5,2006,Connecticut,22642.325996976255,SKATE WINGS
SKATE WINGS,NA,NA,5,2007,Connecticut,21958.720720444755,SKATE WINGS
SKATE WINGS,NA,NA,5,2008,Connecticut,6636.667892993319,SKATE WINGS
SKATE WINGS,NA,NA,5,2009,Connecticut,8747.449097722163,SKATE WINGS
SKATE WINGS,NA,NA,5,2010,Connecticut,6162.941429432015,SKATE WINGS
SKATE WINGS,NA,NA,5,2011,Connecticut,17461.617412244766,SKATE WINGS
SKATE WINGS,NA,NA,5,2012,Connecticut,11938.206708620508,SKATE WINGS
SKATE WINGS,NA,NA,5,2014,Connecticut,14981.149669812701,SKATE WINGS
SKATE WINGS,NA,NA,5,2015,Connecticut,26475.91242931475,SKATE WINGS
SKATE WINGS,NA,NA,5,2016,Connecticut,13753.95826768839,SKATE WINGS
SKATE WINGS,NA,NA,5,2017,Connecticut,22670.809550165068,SKATE WINGS
SKATE WINGS,NA,NA,6,1996,Maine,1971.9408287918882,SKATE WINGS
SKATE WINGS,NA,NA,6,1997,Maine,2467.8877765232355,SKATE WINGS
SKATE WINGS,NA,NA,6,1998,Maine,818.2457874707743,SKATE WINGS
SKATE WINGS,NA,NA,6,1999,Maine,2389.479586278253,SKATE WINGS
SKATE WINGS,NA,NA,6,2000,Maine,5855.583105387473,SKATE WINGS
SKATE WINGS,NA,NA,6,2001,Maine,1405.790522376546,SKATE WINGS
SKATE WINGS,NA,NA,6,2002,Maine,2740.7633720590297,SKATE WINGS
SKATE WINGS,NA,NA,6,2003,Maine,1310.9307774565766,SKATE WINGS
SKATE WINGS,NA,NA,6,2005,Maine,717.7377728121227,SKATE WINGS
SKATE WINGS,NA,NA,6,2006,Maine,530.2020627209628,SKATE WINGS
SKATE WINGS,NA,NA,6,2007,Maine,358.00704950306886,SKATE WINGS
SKATE WINGS,NA,NA,6,2008,Maine,1351.8773660339764,SKATE WINGS
SKATE WINGS,NA,NA,6,2009,Maine,1111.941972240875,SKATE WINGS
SKATE WINGS,NA,NA,6,2010,Maine,732.561367543593,SKATE WINGS
SKATE WINGS,NA,NA,6,2014,Maine,38.61029325406231,SKATE WINGS
SKATE WINGS,NA,NA,6,2017,Maine,141.90485741502954,SKATE WINGS
SKATE WINGS,NA,NA,7,1996,Massachusetts-North,13285.651933382833,SKATE WINGS
SKATE WINGS,NA,NA,7,1997,Massachusetts-North,12659.941838132105,SKATE WINGS
SKATE WINGS,NA,NA,7,1998,Massachusetts-North,14090.287429631864,SKATE WINGS
SKATE WINGS,NA,NA,7,1999,Massachusetts-North,33621.95354237962,SKATE WINGS
SKATE WINGS,NA,NA,7,2000,Massachusetts-North,52122.018515787975,SKATE WINGS
SKATE WINGS,NA,NA,7,2001,Massachusetts-North,28064.103158494632,SKATE WINGS
SKATE WINGS,NA,NA,7,2002,Massachusetts-North,38880.147824206375,SKATE WINGS
SKATE WINGS,NA,NA,7,2003,Massachusetts-North,80966.75286686183,SKATE WINGS
SKATE WINGS,NA,NA,7,2005,Massachusetts-North,33587.418888883025,SKATE WINGS
SKATE WINGS,NA,NA,7,2006,Massachusetts-North,55025.57975705247,SKATE WINGS
SKATE WINGS,NA,NA,7,2007,Massachusetts-North,69023.85354576462,SKATE WINGS
SKATE WINGS,NA,NA,7,2008,Massachusetts-North,110469.47758599081,SKATE WINGS
