"","year","stock","score","bPrime","fPrime","b_bmsy","f_fmsy","basis"
"411",2007,"Silver hake - Gulf of Maine / Northern Georges Bank",0.33295454423536,1,0.33295454423536,1.01400005817413,0.0729999989271164,"F_Fmsy, B_Bmsy"
"412",2008,"Silver hake - Gulf of Maine / Northern Georges Bank",0.33295454423536,1,0.33295454423536,1.01400005817413,0.0729999989271164,"F_Fmsy, B_Bmsy"
"413",2009,"Silver hake - Gulf of Maine / Northern Georges Bank",0.33295454423536,1,0.33295454423536,1.01400005817413,0.0729999989271164,"F_Fmsy, B_Bmsy"
"414",2010,"Silver hake - Gulf of Maine / Northern Georges Bank",0.33295454423536,1,0.33295454423536,1.01400005817413,0.0729999989271164,"F_Fmsy, B_Bmsy"
"415",2011,"Silver hake - Gulf of Maine / Northern Georges Bank",0.33295454423536,1,0.33295454423536,0.966000020503998,0.0729999989271164,"F_Fmsy, B_Bmsy"
"416",2012,"Silver hake - Gulf of Maine / Northern Georges Bank",0.33295454423536,1,0.33295454423536,0.966000020503998,0.0729999989271164,"F_Fmsy, B_Bmsy"
"417",2013,"Silver hake - Gulf of Maine / Northern Georges Bank",0.33295454423536,1,0.33295454423536,0.966000020503998,0.0729999989271164,"F_Fmsy, B_Bmsy"
"418",2014,"Silver hake - Gulf of Maine / Northern Georges Bank",0.155501278348262,0.479583382606506,0.324242423711853,2.44899988174438,0.0653333328664303,"F_Fmsy, B_Bmsy"
"419",2015,"Silver hake - Gulf of Maine / Northern Georges Bank",0.151323090117923,0.479583382606506,0.315530303188346,2.44899988174438,0.0576666668057442,"F_Fmsy, B_Bmsy"
"420",2016,"Silver hake - Gulf of Maine / Northern Georges Bank",0.147144901887584,0.479583382606506,0.306818182664839,2.44899988174438,0.0500000007450581,"F_Fmsy, B_Bmsy"
"421",2017,"Silver hake - Gulf of Maine / Northern Georges Bank",0.0638507042278141,0.207083364327749,0.308333334428343,3.1029999256134,0.0513333342969418,"F_Fmsy, B_Bmsy"
"422",2018,"Silver hake - Gulf of Maine / Northern Georges Bank",0.0641644669524676,0.207083364327749,0.309848486191847,3.1029999256134,0.0526666678488255,"F_Fmsy, B_Bmsy"
"423",2005,"Silver hake - Southern Georges Bank / Mid-Atlantic",0.962499976158142,0.962499976158142,NA,0.769999980926514,NA,"B_Bmsy only"
"424",2006,"Silver hake - Southern Georges Bank / Mid-Atlantic",0.962499976158142,0.962499976158142,NA,0.769999980926514,NA,"B_Bmsy only"
"425",2007,"Silver hake - Southern Georges Bank / Mid-Atlantic",0.538125062597857,0.962499976158142,0.559090987976753,0.769999980926514,0.172000005841255,"F_Fmsy, B_Bmsy"
"426",2008,"Silver hake - Southern Georges Bank / Mid-Atlantic",0.538125062597857,0.962499976158142,0.559090987976753,0.769999980926514,0.172000005841255,"F_Fmsy, B_Bmsy"
"427",2009,"Silver hake - Southern Georges Bank / Mid-Atlantic",0.538125062597857,0.962499976158142,0.559090987976753,0.769999980926514,0.172000005841255,"F_Fmsy, B_Bmsy"
"428",2010,"Silver hake - Southern Georges Bank / Mid-Atlantic",0.538125062597857,0.962499976158142,0.559090987976753,0.769999980926514,0.172000005841255,"F_Fmsy, B_Bmsy"
"429",2011,"Silver hake - Southern Georges Bank / Mid-Atlantic",0.779430921288318,0.841249972581863,0.926515241238204,0.672999978065491,0.172000005841255,"F_Fmsy, B_Bmsy"
"430",2012,"Silver hake - Southern Georges Bank / Mid-Atlantic",0.779430921288318,0.841249972581863,0.926515241238204,0.672999978065491,0.172000005841255,"F_Fmsy, B_Bmsy"
"431",2013,"Silver hake - Southern Georges Bank / Mid-Atlantic",0.779430921288318,0.841249972581863,0.926515241238204,0.672999978065491,0.172000005841255,"F_Fmsy, B_Bmsy"
"432",2014,"Silver hake - Southern Georges Bank / Mid-Atlantic",0.423106064286196,1,0.423106064286196,1.02999997138977,0.152333336571852,"F_Fmsy, B_Bmsy"
"433",2015,"Silver hake - Southern Georges Bank / Mid-Atlantic",0.400757576480056,1,0.400757576480056,1.02999997138977,0.13266666730245,"F_Fmsy, B_Bmsy"
"434",2016,"Silver hake - Southern Georges Bank / Mid-Atlantic",0.378409088673917,1,0.378409088673917,1.02999997138977,0.112999998033047,"F_Fmsy, B_Bmsy"
"435",2017,"Silver hake - Southern Georges Bank / Mid-Atlantic",0.794999971985817,0.794999971985817,1,0.635999977588654,0.132333333293597,"F_Fmsy, B_Bmsy"
"436",2018,"Silver hake - Southern Georges Bank / Mid-Atlantic",0.794999971985817,0.794999971985817,1,0.635999977588654,0.151666668554147,"F_Fmsy, B_Bmsy"
"437",2005,"Smooth skate - Gulf of Maine",0.703750029206276,0.703750029206276,NA,0.563000023365021,NA,"B_Bmsy only"
"438",2006,"Smooth skate - Gulf of Maine",0.703750029206276,0.703750029206276,NA,0.563000023365021,NA,"B_Bmsy only"
"439",2007,"Smooth skate - Gulf of Maine",0.703750029206276,0.703750029206276,NA,0.563000023365021,NA,"B_Bmsy only"
"440",2008,"Smooth skate - Gulf of Maine",0.560000017285347,0.560000017285347,NA,0.448000013828278,NA,"B_Bmsy only"
"441",2009,"Smooth skate - Gulf of Maine",0.560000017285347,0.560000017285347,NA,0.448000013828278,NA,"B_Bmsy only"
"442",2010,"Smooth skate - Gulf of Maine",0.560000017285347,0.560000017285347,NA,0.448000013828278,NA,"B_Bmsy only"
"443",2011,"Smooth skate - Gulf of Maine",0.693750008940697,0.693750008940697,NA,0.555000007152557,NA,"B_Bmsy only"
"444",2012,"Smooth skate - Gulf of Maine",1,1,NA,0.851999998092651,NA,"B_Bmsy only"
"445",2013,"Smooth skate - Gulf of Maine",1,1,NA,0.851999998092651,NA,"B_Bmsy only"
"446",2014,"Smooth skate - Gulf of Maine",1,1,NA,0.814999997615814,NA,"B_Bmsy only"
"447",2015,"Smooth skate - Gulf of Maine",0.879999995231628,0.879999995231628,NA,0.703999996185303,NA,"B_Bmsy only"
"448",2016,"Smooth skate - Gulf of Maine",0.962499976158142,0.962499976158142,NA,0.769999980926514,NA,"B_Bmsy only"
"449",2017,"Smooth skate - Gulf of Maine",1,1,NA,0.925999999046326,NA,"B_Bmsy only"
"450",2018,"Smooth skate - Gulf of Maine",1,1,NA,1.05599999427795,NA,"B_Bmsy only"
"451",2005,"Spiny dogfish - Atlantic Coast",1,1,NA,1.1599999666214,NA,"B_Bmsy only"
"452",2006,"Spiny dogfish - Atlantic Coast",1,1,NA,1.1599999666214,NA,"B_Bmsy only"
"453",2007,"Spiny dogfish - Atlantic Coast",0.689772721041333,1,0.689772721041333,1.1599999666214,0.386999994516373,"F_Fmsy, B_Bmsy"
"454",2008,"Spiny dogfish - Atlantic Coast",0.689772721041333,1,0.689772721041333,1.1599999666214,0.386999994516373,"F_Fmsy, B_Bmsy"
"455",2009,"Spiny dogfish - Atlantic Coast",0.689772721041333,1,0.689772721041333,1.1599999666214,0.386999994516373,"F_Fmsy, B_Bmsy"
"456",2010,"Spiny dogfish - Atlantic Coast",0.671212116877238,1,0.671212116877238,1.02499997615814,0.370666662851969,"F_Fmsy, B_Bmsy"
"457",2011,"Spiny dogfish - Atlantic Coast",0.668939396287456,1,0.668939396287456,1.06400001049042,0.368666668732961,"F_Fmsy, B_Bmsy"
"458",2012,"Spiny dogfish - Atlantic Coast",0.666666675697673,1,0.666666675697673,1.06400001049042,0.366666674613953,"F_Fmsy, B_Bmsy"
"459",2013,"Spiny dogfish - Atlantic Coast",0.72066258113297,0.935833344856898,0.770075767329245,1.35399997234344,0.457666675249736,"F_Fmsy, B_Bmsy"
"460",2014,"Spiny dogfish - Atlantic Coast",0.802193512677168,0.935833344856898,0.857196975386504,1.35399997234344,0.534333338340124,"F_Fmsy, B_Bmsy"
"461",2015,"Spiny dogfish - Atlantic Coast",1,1,1,0.873000025749207,0.699666659037272,"F_Fmsy, B_Bmsy"
"462",2016,"Spiny dogfish - Atlantic Coast",1,1,1,0.873000025749207,0.788333316644033,"F_Fmsy, B_Bmsy"
"463",2017,"Spiny dogfish - Atlantic Coast",1,1,1,0.873000025749207,0.876999974250793,"F_Fmsy, B_Bmsy"
"464",2018,"Spiny dogfish - Atlantic Coast",0.739093841458362,0.837500020861626,0.882500087221463,0.670000016689301,0.860666652520498,"F_Fmsy, B_Bmsy"
"465",2004,"Summer flounder - Mid-Atlantic Coast",0.792500004172325,0.792500004172325,NA,0.63400000333786,NA,"B_Bmsy only"
"466",2005,"Summer flounder - Mid-Atlantic Coast",0.741249993443489,0.741249993443489,NA,0.592999994754791,NA,"B_Bmsy only"
"467",2006,"Summer flounder - Mid-Atlantic Coast",0,0.649999976158142,0,0.519999980926514,1.49500000476837,"F_Fmsy, B_Bmsy"
"468",2007,"Summer flounder - Mid-Atlantic Coast",0,0.587499998509884,0,0.469999998807907,1.5466666618983,"F_Fmsy, B_Bmsy"
"469",2008,"Summer flounder - Mid-Atlantic Coast",0.414021903178592,0.902500003576279,0.458750029404958,0.722000002861023,1.37299998601278,"F_Fmsy, B_Bmsy"
"470",2009,"Summer flounder - Mid-Atlantic Coast",0.957499966025352,0.957499966025352,1,0.765999972820282,1.00166666507721,"F_Fmsy, B_Bmsy"
"471",2010,"Summer flounder - Mid-Atlantic Coast",1,1,1,0.889999985694885,0.833333333333333,"F_Fmsy, B_Bmsy"
"472",2011,"Summer flounder - Mid-Atlantic Coast",1,1,1,1.00300002098083,0.75600000222524,"F_Fmsy, B_Bmsy"
"473",2012,"Summer flounder - Mid-Atlantic Coast",1,1,1,0.949000000953674,0.746333340803782,"F_Fmsy, B_Bmsy"
"474",2013,"Summer flounder - Mid-Atlantic Coast",1,1,1,0.820999979972839,0.798666675885518,"F_Fmsy, B_Bmsy"
"475",2014,"Summer flounder - Mid-Atlantic Coast",1,1,1,0.820999979972839,0.873666663964589,"F_Fmsy, B_Bmsy"
"476",2015,"Summer flounder - Mid-Atlantic Coast",0.48921055665414,0.807500034570694,0.605833480755488,0.646000027656555,1.00199997425079,"F_Fmsy, B_Bmsy"
"477",2016,"Summer flounder - Mid-Atlantic Coast",0.140408268038683,0.72624996304512,0.193333253264427,0.580999970436096,1.11533329884211,"F_Fmsy, B_Bmsy"
"478",2017,"Summer flounder - Mid-Atlantic Coast",0.0375228645434009,0.72624996304512,0.0516665975252789,0.580999970436096,1.22866662343343,"F_Fmsy, B_Bmsy"
"479",2018,"Summer flounder - Mid-Atlantic Coast",0.00726244220187545,0.72624996304512,0.00999992092450441,0.580999970436096,1.26199996471405,"F_Fmsy, B_Bmsy"
"480",2005,"Thorny skate - Gulf of Maine",0.158750005066395,0.158750005066395,NA,0.127000004053116,NA,"B_Bmsy only"
"481",2006,"Thorny skate - Gulf of Maine",0.158750005066395,0.158750005066395,NA,0.127000004053116,NA,"B_Bmsy only"
"482",2007,"Thorny skate - Gulf of Maine",0.158750005066395,0.158750005066395,NA,0.127000004053116,NA,"B_Bmsy only"
"483",2008,"Thorny skate - Gulf of Maine",0.127499997615814,0.127499997615814,NA,0.101999998092651,NA,"B_Bmsy only"
"484",2009,"Thorny skate - Gulf of Maine",0.127499997615814,0.127499997615814,NA,0.101999998092651,NA,"B_Bmsy only"
"485",2010,"Thorny skate - Gulf of Maine",0.127499997615814,0.127499997615814,NA,0.101999998092651,NA,"B_Bmsy only"
"486",2011,"Thorny skate - Gulf of Maine",0.0737500004470348,0.0737500004470348,NA,0.0590000003576279,NA,"B_Bmsy only"
"487",2012,"Thorny skate - Gulf of Maine",0.0724999979138374,0.0724999979138374,NA,0.0579999983310699,NA,"B_Bmsy only"
"488",2013,"Thorny skate - Gulf of Maine",0.0549999997019768,0.0549999997019768,NA,0.0439999997615814,NA,"B_Bmsy only"
"489",2014,"Thorny skate - Gulf of Maine",0.0362499989569187,0.0362499989569187,NA,0.028999999165535,NA,"B_Bmsy only"
"490",2015,"Thorny skate - Gulf of Maine",0.0387499993667006,0.0387499993667006,NA,0.0309999994933605,NA,"B_Bmsy only"
"491",2016,"Thorny skate - Gulf of Maine",0.0512500014156103,0.0512500014156103,NA,0.0410000011324883,NA,"B_Bmsy only"
"492",2017,"Thorny skate - Gulf of Maine",0.0512500014156103,0.0512500014156103,NA,0.0410000011324883,NA,"B_Bmsy only"
"493",2018,"Thorny skate - Gulf of Maine",0.0524999992921948,0.0524999992921948,NA,0.0419999994337559,NA,"B_Bmsy only"
"494",2005,"Tilefish - Mid-Atlantic Coast",0.900000035762787,0.900000035762787,NA,0.720000028610229,NA,"B_Bmsy only"
"495",2006,"Tilefish - Mid-Atlantic Coast",0.900000035762787,0.900000035762787,NA,0.720000028610229,NA,"B_Bmsy only"
"496",2007,"Tilefish - Mid-Atlantic Coast",0.881249937482852,0.900000035762787,0.979166558294585,0.720000028610229,0.375,"F_Fmsy, B_Bmsy"
"497",2008,"Tilefish - Mid-Atlantic Coast",0.881249937482852,0.900000035762787,0.979166558294585,0.720000028610229,0.375,"F_Fmsy, B_Bmsy"
"498",2009,"Tilefish - Mid-Atlantic Coast",0.676136363636364,1,0.676136363636364,1.04499995708466,0.375,"F_Fmsy, B_Bmsy"
"499",2010,"Tilefish - Mid-Atlantic Coast",0.676136363636364,1,0.676136363636364,1.04499995708466,0.375,"F_Fmsy, B_Bmsy"
"500",2011,"Tilefish - Mid-Atlantic Coast",0.676136363636364,1,0.676136363636364,1.04499995708466,0.375,"F_Fmsy, B_Bmsy"
"501",2012,"Tilefish - Mid-Atlantic Coast",0.676136363636364,1,0.676136363636364,1.04499995708466,0.375,"F_Fmsy, B_Bmsy"
"502",2013,"Tilefish - Mid-Atlantic Coast",0.676136363636364,1,0.676136363636364,1.04499995708466,0.375,"F_Fmsy, B_Bmsy"
"503",2014,"Tilefish - Mid-Atlantic Coast",0.815530292012475,1,0.815530292012475,1.01499998569489,0.497666656970978,"F_Fmsy, B_Bmsy"
"504",2015,"Tilefish - Mid-Atlantic Coast",0.954924220388586,1,0.954924220388586,1.01499998569489,0.620333313941956,"F_Fmsy, B_Bmsy"
"505",2016,"Tilefish - Mid-Atlantic Coast",1,1,1,1.01499998569489,0.742999970912933,"F_Fmsy, B_Bmsy"
"506",2017,"Tilefish - Mid-Atlantic Coast",1,1,1,0.89300000667572,0.762999971707662,"F_Fmsy, B_Bmsy"
"507",2018,"Tilefish - Mid-Atlantic Coast",1,1,1,0.89300000667572,0.782999972502391,"F_Fmsy, B_Bmsy"
"508",2005,"White hake - Gulf of Maine / Georges Bank",0.487499982118607,0.487499982118607,NA,0.389999985694885,NA,"B_Bmsy only"
"509",2006,"White hake - Gulf of Maine / Georges Bank",0.487499982118607,0.487499982118607,NA,0.389999985694885,NA,"B_Bmsy only"
"510",2007,"White hake - Gulf of Maine / Georges Bank",0,0.487499982118607,0,0.389999985694885,2.14499998092651,"F_Fmsy, B_Bmsy"
"511",2008,"White hake - Gulf of Maine / Georges Bank",0,0.439999997615814,0,0.351999998092651,1.81466666857402,"F_Fmsy, B_Bmsy"
"512",2009,"White hake - Gulf of Maine / Georges Bank",0,0.439999997615814,0,0.351999998092651,1.48433335622152,"F_Fmsy, B_Bmsy"
"513",2010,"White hake - Gulf of Maine / Georges Bank",0,0.439999997615814,0,0.351999998092651,1.15400004386902,"F_Fmsy, B_Bmsy"
"514",2011,"White hake - Gulf of Maine / Georges Bank",0,0.439999997615814,0,0.351999998092651,1.15400004386902,"F_Fmsy, B_Bmsy"
"515",2012,"White hake - Gulf of Maine / Georges Bank",0,0.439999997615814,0,0.351999998092651,1.15400004386902,"F_Fmsy, B_Bmsy"
"516",2013,"White hake - Gulf of Maine / Georges Bank",1,1,1,0.828999996185303,0.986000021298726,"F_Fmsy, B_Bmsy"
"517",2014,"White hake - Gulf of Maine / Georges Bank",1,1,1,0.828999996185303,0.817999998728434,"F_Fmsy, B_Bmsy"
"518",2015,"White hake - Gulf of Maine / Georges Bank",0.893939378135132,1,0.893939378135132,0.879999995231628,0.566666652758916,"F_Fmsy, B_Bmsy"
"519",2016,"White hake - Gulf of Maine / Georges Bank",0.799242419726921,1,0.799242419726921,0.879999995231628,0.48333332935969,"F_Fmsy, B_Bmsy"
"520",2017,"White hake - Gulf of Maine / Georges Bank",0.858749970793724,0.858749970793724,1,0.686999976634979,0.386333336432775,"F_Fmsy, B_Bmsy"
"521",2018,"White hake - Gulf of Maine / Georges Bank",0.858749970793724,0.858749970793724,1,0.686999976634979,0.372666666905085,"F_Fmsy, B_Bmsy"
"522",2005,"Windowpane - Gulf of Maine / Georges Bank",1,1,NA,0.829999983310699,NA,"B_Bmsy only"
"523",2006,"Windowpane - Gulf of Maine / Georges Bank",1,1,NA,0.829999983310699,NA,"B_Bmsy only"
"524",2007,"Windowpane - Gulf of Maine / Georges Bank",0.270454544574022,1,0.270454544574022,0.829999983310699,0.0179999992251396,"F_Fmsy, B_Bmsy"
"525",2008,"Windowpane - Gulf of Maine / Georges Bank",0,0.213750004768372,0,0.171000003814697,1.31866669158141,"F_Fmsy, B_Bmsy"
"526",2009,"Windowpane - Gulf of Maine / Georges Bank",0,0.213750004768372,0,0.171000003814697,2.61933338393768,"F_Fmsy, B_Bmsy"
"527",2010,"Windowpane - Gulf of Maine / Georges Bank",0,0.213750004768372,0,0.171000003814697,3.92000007629395,"F_Fmsy, B_Bmsy"
"528",2011,"Windowpane - Gulf of Maine / Georges Bank",0,0.213750004768372,0,0.171000003814697,3.92000007629395,"F_Fmsy, B_Bmsy"
"529",2012,"Windowpane - Gulf of Maine / Georges Bank",0,0.359999984502792,0,0.287999987602234,2.99966673056285,"F_Fmsy, B_Bmsy"
"530",2013,"Windowpane - Gulf of Maine / Georges Bank",0,0.359999984502792,0,0.287999987602234,2.07933338483175,"F_Fmsy, B_Bmsy"
"531",2014,"Windowpane - Gulf of Maine / Georges Bank",0,0.359999984502792,0,0.287999987602234,1.15900003910065,"F_Fmsy, B_Bmsy"
"532",2015,"Windowpane - Gulf of Maine / Georges Bank",0,0.425000004470348,0,0.340000003576279,1.06266669432322,"F_Fmsy, B_Bmsy"
"533",2016,"Windowpane - Gulf of Maine / Georges Bank",0,0.425000004470348,0,0.340000003576279,0.966333349545797,"F_Fmsy, B_Bmsy"
"534",2017,"Windowpane - Gulf of Maine / Georges Bank",0,0.21874999627471,0,0.174999997019768,0.797666668891907,"F_Fmsy, B_Bmsy"
"535",2018,"Windowpane - Gulf of Maine / Georges Bank",0,0.21874999627471,0,0.174999997019768,0.725333333015442,"F_Fmsy, B_Bmsy"
"536",2005,"Windowpane - Southern New England / Mid-Atlantic",0.258750002831221,0.258750002831221,NA,0.207000002264977,NA,"B_Bmsy only"
"537",2006,"Windowpane - Southern New England / Mid-Atlantic",0.258750002831221,0.258750002831221,NA,0.207000002264977,NA,"B_Bmsy only"
"538",2007,"Windowpane - Southern New England / Mid-Atlantic",0,0.258750002831221,0,0.207000002264977,0.377999991178513,"F_Fmsy, B_Bmsy"
"539",2008,"Windowpane - Southern New England / Mid-Atlantic",0.458554765960824,0.698750019073486,0.656250094374021,0.559000015258789,0.67166664203008,"F_Fmsy, B_Bmsy"
"540",2009,"Windowpane - Southern New England / Mid-Atlantic",0.2020552936061,0.698750019073486,0.289166780809561,0.559000015258789,0.965333292881648,"F_Fmsy, B_Bmsy"
"541",2010,"Windowpane - Southern New England / Mid-Atlantic",0,0.698750019073486,0,0.559000015258789,1.25899994373322,"F_Fmsy, B_Bmsy"
"542",2011,"Windowpane - Southern New England / Mid-Atlantic",0,0.698750019073486,0,0.559000015258789,1.25899994373322,"F_Fmsy, B_Bmsy"
"543",2012,"Windowpane - Southern New England / Mid-Atlantic",0.892500023047129,0.892500023047129,1,1.45799994468689,1.06266663471858,"F_Fmsy, B_Bmsy"
"544",2013,"Windowpane - Southern New England / Mid-Atlantic",0.892500023047129,0.892500023047129,1,1.45799994468689,0.866333325703939,"F_Fmsy, B_Bmsy"
"545",2014,"Windowpane - Southern New England / Mid-Atlantic",0.892500023047129,0.892500023047129,1,1.45799994468689,0.670000016689301,"F_Fmsy, B_Bmsy"
"546",2015,"Windowpane - Southern New England / Mid-Atlantic",0.80416668454806,0.80416668454806,1,1.66999995708466,0.663333336512248,"F_Fmsy, B_Bmsy"
"547",2016,"Windowpane - Southern New England / Mid-Atlantic",0.801120589180576,0.80416668454806,0.996212109471812,1.66999995708466,0.656666656335195,"F_Fmsy, B_Bmsy"
"548",2017,"Windowpane - Southern New England / Mid-Atlantic",0.958333353201548,0.958333353201548,1,1.29999995231628,0.734333316485087,"F_Fmsy, B_Bmsy"
"549",2018,"Windowpane - Southern New England / Mid-Atlantic",0.958333353201548,0.958333353201548,1,1.29999995231628,0.818666656812032,"F_Fmsy, B_Bmsy"
"550",2005,"Winter flounder - Georges Bank",0.387500002980232,0.387500002980232,NA,0.310000002384186,NA,"B_Bmsy only"
"551",2006,"Winter flounder - Georges Bank",0.387500002980232,0.387500002980232,NA,0.310000002384186,NA,"B_Bmsy only"
"552",2007,"Winter flounder - Georges Bank",0,0.387500002980232,0,0.310000002384186,1.07700002193451,"F_Fmsy, B_Bmsy"
"553",2008,"Winter flounder - Georges Bank",0,0.387500002980232,0,0.310000002384186,1.07700002193451,"F_Fmsy, B_Bmsy"
"554",2009,"Winter flounder - Georges Bank",0,0.387500002980232,0,0.310000002384186,1.07700002193451,"F_Fmsy, B_Bmsy"
"555",2010,"Winter flounder - Georges Bank",0,0.387500002980232,0,0.310000002384186,1.07700002193451,"F_Fmsy, B_Bmsy"
"556",2011,"Winter flounder - Georges Bank",1,1,1,0.822000026702881,0.837000012397766,"F_Fmsy, B_Bmsy"
"557",2012,"Winter flounder - Georges Bank",0.928409094160253,1,0.928409094160253,0.822000026702881,0.597000002861023,"F_Fmsy, B_Bmsy"
"558",2013,"Winter flounder - Georges Bank",0.655681810595772,1,0.655681810595772,0.822000026702881,0.35699999332428,"F_Fmsy, B_Bmsy"
"559",2014,"Winter flounder - Georges Bank",0.77878786668633,1,0.77878786668633,0.857999980449677,0.46533332268397,"F_Fmsy, B_Bmsy"
"560",2015,"Winter flounder - Georges Bank",0,0.537500008940697,0,0.430000007152557,0.829666674137115,"F_Fmsy, B_Bmsy"
"561",2016,"Winter flounder - Georges Bank",0,0.537500008940697,0,0.430000007152557,1.19400002559026,"F_Fmsy, B_Bmsy"
"562",2017,"Winter flounder - Georges Bank",0.0175702713659659,0.648749992251396,0.0270832702517509,0.518999993801117,1.04166669646899,"F_Fmsy, B_Bmsy"
"563",2018,"Winter flounder - Georges Bank",0.348703094411642,0.648749992251396,0.537499959270159,0.518999993801117,0.633333345254262,"F_Fmsy, B_Bmsy"
"564",2005,"Winter flounder - Southern New England / Mid-Atlantic",0.162499994039536,0.162499994039536,NA,0.129999995231628,NA,"B_Bmsy only"
"565",2006,"Winter flounder - Southern New England / Mid-Atlantic",0.162499994039536,0.162499994039536,NA,0.129999995231628,NA,"B_Bmsy only"
"566",2007,"Winter flounder - Southern New England / Mid-Atlantic",0,0.162499994039536,0,0.129999995231628,1.18799996376038,"F_Fmsy, B_Bmsy"
"567",2008,"Winter flounder - Southern New England / Mid-Atlantic",0,0.108749996870756,0,0.0869999974966049,1.65733329455058,"F_Fmsy, B_Bmsy"
"568",2009,"Winter flounder - Southern New England / Mid-Atlantic",0,0.108749996870756,0,0.0869999974966049,2.12666662534078,"F_Fmsy, B_Bmsy"
"569",2010,"Winter flounder - Southern New England / Mid-Atlantic",0,0.108749996870756,0,0.0869999974966049,2.59599995613098,"F_Fmsy, B_Bmsy"
"570",2011,"Winter flounder - Southern New England / Mid-Atlantic",0,0.202500000596046,0,0.162000000476837,1.78933330376943,"F_Fmsy, B_Bmsy"
"571",2012,"Winter flounder - Southern New England / Mid-Atlantic",0,0.202500000596046,0,0.162000000476837,0.982666651407878,"F_Fmsy, B_Bmsy"
"572",2013,"Winter flounder - Southern New England / Mid-Atlantic",0,0.202500000596046,0,0.162000000476837,0.175999999046326,"F_Fmsy, B_Bmsy"
"573",2014,"Winter flounder - Southern New England / Mid-Atlantic",0,0.202500000596046,0,0.162000000476837,0.175999999046326,"F_Fmsy, B_Bmsy"
"574",2015,"Winter flounder - Southern New England / Mid-Atlantic",0,0.287500005215406,0,0.230000004172325,0.280666669209798,"F_Fmsy, B_Bmsy"
"575",2016,"Winter flounder - Southern New England / Mid-Atlantic",0,0.287500005215406,0,0.230000004172325,0.385333339373271,"F_Fmsy, B_Bmsy"
"576",2017,"Winter flounder - Southern New England / Mid-Atlantic",0,0.221250001341105,0,0.177000001072884,0.532666663328807,"F_Fmsy, B_Bmsy"
"577",2018,"Winter flounder - Southern New England / Mid-Atlantic",0,0.221250001341105,0,0.177000001072884,0.57533331712087,"F_Fmsy, B_Bmsy"
"578",2005,"Winter skate - Georges Bank / Southern New England",0.646250024437904,0.646250024437904,NA,0.517000019550323,NA,"B_Bmsy only"
"579",2006,"Winter skate - Georges Bank / Southern New England",0.646250024437904,0.646250024437904,NA,0.517000019550323,NA,"B_Bmsy only"
"580",2007,"Winter skate - Georges Bank / Southern New England",0.646250024437904,0.646250024437904,NA,0.517000019550323,NA,"B_Bmsy only"
"581",2008,"Winter skate - Georges Bank / Southern New England",1,1,NA,0.934000015258789,NA,"B_Bmsy only"
"582",2009,"Winter skate - Georges Bank / Southern New England",1,1,NA,0.934000015258789,NA,"B_Bmsy only"
"583",2010,"Winter skate - Georges Bank / Southern New England",1,1,NA,0.934000015258789,NA,"B_Bmsy only"
"584",2011,"Winter skate - Georges Bank / Southern New England",0.779583344856898,0.779583344856898,NA,1.72899997234344,NA,"B_Bmsy only"
"585",2012,"Winter skate - Georges Bank / Southern New England",0.853333314259847,0.853333314259847,NA,1.55200004577637,NA,"B_Bmsy only"
"586",2013,"Winter skate - Georges Bank / Southern New England",1,1,NA,1.192999958992,NA,"B_Bmsy only"
"587",2014,"Winter skate - Georges Bank / Southern New England",1,1,NA,0.885999977588654,NA,"B_Bmsy only"
"588",2015,"Winter skate - Georges Bank / Southern New England",1,1,NA,0.903999984264374,NA,"B_Bmsy only"
"589",2016,"Winter skate - Georges Bank / Southern New England",1,1,NA,0.939999997615814,NA,"B_Bmsy only"
"590",2017,"Winter skate - Georges Bank / Southern New England",1,1,NA,0.939999997615814,NA,"B_Bmsy only"
"591",2018,"Winter skate - Georges Bank / Southern New England",0.97583332657814,0.97583332657814,NA,1.25800001621246,NA,"B_Bmsy only"
"592",2005,"Witch flounder - Northwestern Atlantic Coast",1,1,NA,0.839999973773956,NA,"B_Bmsy only"
"593",2006,"Witch flounder - Northwestern Atlantic Coast",1,1,NA,0.839999973773956,NA,"B_Bmsy only"
"594",2007,"Witch flounder - Northwestern Atlantic Coast",1,1,1,0.839999973773956,0.870000004768372,"F_Fmsy, B_Bmsy"
"595",2008,"Witch flounder - Northwestern Atlantic Coast",0,0.375000014901161,0,0.300000011920929,1.06333335240682,"F_Fmsy, B_Bmsy"
"596",2009,"Witch flounder - Northwestern Atlantic Coast",0,0.375000014901161,0,0.300000011920929,1.25666670004527,"F_Fmsy, B_Bmsy"
"597",2010,"Witch flounder - Northwestern Atlantic Coast",0,0.375000014901161,0,0.300000011920929,1.45000004768372,"F_Fmsy, B_Bmsy"
"598",2011,"Witch flounder - Northwestern Atlantic Coast",0,0.375000014901161,0,0.300000011920929,1.45000004768372,"F_Fmsy, B_Bmsy"
"599",2012,"Witch flounder - Northwestern Atlantic Coast",0,0.509999990463257,0,0.407999992370605,1.54700005054474,"F_Fmsy, B_Bmsy"
"600",2013,"Witch flounder - Northwestern Atlantic Coast",0,0.509999990463257,0,0.407999992370605,1.64400005340576,"F_Fmsy, B_Bmsy"
"601",2014,"Witch flounder - Northwestern Atlantic Coast",0,0.509999990463257,0,0.407999992370605,1.74100005626678,"F_Fmsy, B_Bmsy"
